t,theta_deg,force_N,pen_travel_mm,pen_seat_mm,pen_interface_mm
1.70550,199.9672,-0.08895,0.000000,0.000000,0.001827
1.70600,199.8152,-0.08910,0.000000,0.000000,0.001291
1.70650,199.6633,-0.08925,0.000000,0.000000,0.000622
1.70700,199.5054,-0.08940,0.000000,0.000000,0.003408
1.70750,199.3541,-0.08955,0.000000,0.000000,0.002645
1.70800,199.2041,-0.08970,0.000000,0.000000,0.001144
1.70850,199.0505,-0.08985,0.000000,0.000000,0.000000
1.70900,198.8938,-0.09000,0.000000,0.000000,0.000922
1.70950,198.7284,-0.09015,0.000000,0.000000,0.007458
1.71000,198.5599,-0.09030,0.000000,0.000000,0.009836
1.71050,198.4129,-0.09045,0.000000,0.000000,0.007985
1.71100,198.2660,-0.09060,0.000000,0.000000,0.006122
1.71150,198.1187,-0.09075,0.000000,0.000000,0.004694
1.71200,197.9711,-0.09090,0.000000,0.000000,0.003628
1.71250,197.8233,-0.09105,0.000000,0.000000,0.002785
1.71300,197.6756,-0.09120,0.000000,0.000000,0.002218
1.71350,197.5278,-0.09135,0.000000,0.000000,0.001794
1.71400,197.3802,-0.09150,0.000000,0.000000,0.001517
1.71450,197.2332,-0.09165,0.000000,0.000000,0.000107
1.71500,197.0800,-0.09180,0.000000,0.000000,0.002827
1.71550,196.9236,-0.09195,0.000000,0.000000,0.004260
1.71600,196.7770,-0.09210,0.000000,0.000000,0.002738
1.71650,196.6306,-0.09225,0.000000,0.000000,0.001774
1.71700,196.4833,-0.09240,0.000000,0.000000,0.001165
1.71750,196.3350,-0.09255,0.000000,0.000000,0.000949
1.71800,196.1834,-0.09270,0.000000,0.000000,0.000697
1.71850,196.0334,-0.09285,0.000000,0.000000,0.000674
1.71900,195.8801,-0.09300,0.000000,0.000000,0.000500
1.71950,195.7204,-0.09315,0.000000,0.000000,0.002521
1.72000,195.5712,-0.09330,0.000000,0.000000,0.001056
1.72050,195.4220,-0.09345,0.000000,0.000000,0.000288
1.72100,195.2694,-0.09360,0.000000,0.000000,0.000222
1.72150,195.1103,-0.09375,0.000000,0.000000,0.003909
1.72200,194.9619,-0.09390,0.000000,0.000000,0.002136
1.72250,194.8136,-0.09405,0.000000,0.000000,0.000514
1.72300,194.6648,-0.09420,0.000000,0.000000,0.000348
1.72350,194.5163,-0.09435,0.000000,0.000000,0.000000
1.72400,194.3645,-0.09450,0.000000,0.000000,0.000569
1.72450,194.2060,-0.09465,0.000000,0.000000,0.004001
1.72500,194.0586,-0.09480,0.000000,0.000000,0.002260
1.72550,193.9113,-0.09495,0.000000,0.000000,0.000507
1.72600,193.7634,-0.09510,0.000000,0.000000,0.000063
1.72650,193.6122,-0.09525,0.000000,0.000000,0.001057
1.72700,193.4647,-0.09540,0.000000,0.000000,0.000000
1.72750,193.3137,-0.09555,0.000000,0.000000,0.000618
1.72800,193.1561,-0.09570,0.000000,0.000000,0.004084
1.72850,193.0090,-0.09585,0.000000,0.000000,0.002336
1.72900,192.8617,-0.09600,0.000000,0.000000,0.000642
1.72950,192.7135,-0.09615,0.000000,0.000000,0.000381
1.73000,192.5620,-0.09630,0.000000,0.000000,0.000315
1.73050,192.4037,-0.09645,0.000000,0.000000,0.004546
1.73100,192.2562,-0.09660,0.000000,0.000000,0.002661
1.73150,192.1086,-0.09675,0.000000,0.000000,0.000909
1.73200,191.9605,-0.09690,0.000000,0.000000,0.000271
1.73250,191.8089,-0.09705,0.000000,0.000000,0.000576
1.73300,191.6605,-0.09720,0.000000,0.000000,0.000315
1.73350,191.5087,-0.09735,0.000000,0.000000,0.001187
1.73400,191.3606,-0.09750,0.000000,0.000000,0.000103
1.73450,191.2091,-0.09765,0.000000,0.000000,0.000110
1.73500,191.0609,-0.09780,0.000000,0.000000,0.000339
1.73550,190.9091,-0.09795,0.000000,0.000000,0.000261
1.73600,190.7506,-0.09810,0.000000,0.000000,0.004503
1.73650,190.6011,-0.09825,0.000000,0.000000,0.003618
1.73700,190.4533,-0.09840,0.000000,0.000000,0.002034
1.73750,190.3051,-0.09855,0.000000,0.000000,0.000756
1.73800,190.1563,-0.09870,0.000000,0.000000,0.000664
1.73850,190.0039,-0.09885,0.000000,0.000000,0.000655
1.73900,189.8447,-0.09900,0.000000,0.000000,0.003694
1.73950,189.6960,-0.09915,0.000000,0.000000,0.000332
1.74000,189.5453,-0.09930,0.000000,0.000000,0.000770
1.74050,189.3962,-0.09945,0.000000,0.000000,0.000800
1.74100,189.2436,-0.09960,0.000000,0.000000,0.001109
1.74150,189.0942,-0.09975,0.000000,0.000000,0.000113
1.74200,188.9412,-0.09990,0.000000,0.000000,0.000000
1.74250,188.7812,-0.10005,0.000000,0.000000,0.001934
1.74300,188.6320,-0.10020,0.000000,0.000000,0.000781
1.74350,188.4827,-0.10035,0.000000,0.000000,0.000675
1.74400,188.3298,-0.10050,0.000000,0.000000,0.000705
1.74450,188.1699,-0.10065,0.000000,0.000000,0.003994
1.74500,188.0209,-0.10080,0.000000,0.000000,0.001923
1.74550,187.8714,-0.10095,0.000000,0.000000,0.000430
1.74600,187.7212,-0.10110,0.000000,0.000000,0.000390
1.74650,187.5675,-0.10125,0.000000,0.000000,0.000298
1.74700,187.4066,-0.10140,0.000000,0.000000,0.003132
1.74750,187.2565,-0.10155,0.000000,0.000000,0.001125
1.74800,187.1061,-0.10170,0.000000,0.000000,0.000343
1.74850,186.9521,-0.10185,0.000000,0.000000,0.000321
1.74900,186.7910,-0.10200,0.000000,0.000000,0.003405
1.74950,186.6388,-0.10215,0.000000,0.000000,0.000865
1.75000,186.4830,-0.10230,0.000000,0.000000,0.000000
1.75050,186.3201,-0.10245,0.000000,0.000000,0.002762
1.75100,186.1487,-0.10260,0.000000,0.000000,0.013910
1.75150,185.9737,-0.10275,0.000000,0.000000,0.017726
1.75200,185.8269,-0.10290,0.000000,0.000000,0.013985
1.75250,185.6791,-0.10305,0.000000,0.000000,0.010647
1.75300,185.5292,-0.10320,0.000000,0.000000,0.008121
1.75350,185.3776,-0.10335,0.000000,0.000000,0.006239
1.75400,185.2247,-0.10350,0.000000,0.000000,0.004840
1.75450,185.0707,-0.10365,0.000000,0.000000,0.003779
1.75500,184.9176,-0.10380,0.000000,0.000000,0.002938
1.75550,184.7642,-0.10395,0.000000,0.000000,0.002231
1.75600,184.6105,-0.10410,0.000000,0.000000,0.001615
1.75650,184.4565,-0.10425,0.000000,0.000000,0.000963
1.75700,184.3021,-0.10440,0.000000,0.000000,0.000326
1.75750,184.1474,-0.10455,0.000000,0.000000,0.000187
1.75800,183.9890,-0.10470,0.000000,0.000000,0.001716
1.75850,183.8342,-0.10485,0.000000,0.000000,0.001148
1.75900,183.6792,-0.10500,0.000000,0.000000,0.000526
1.75950,183.5237,-0.10515,0.000000,0.000000,0.000088
1.76000,183.3646,-0.10530,0.000000,0.000000,0.001431
1.76050,183.2089,-0.10545,0.000000,0.000000,0.000946
1.76100,183.0529,-0.10560,0.000000,0.000000,0.000334
1.76150,182.8951,-0.10575,0.000000,0.000000,0.000000
1.76200,182.7337,-0.10590,0.000000,0.000000,0.000829
1.76250,182.5622,-0.10605,0.000000,0.000000,0.008400
1.76300,182.3869,-0.10620,0.000000,0.000000,0.012242
1.76350,182.2342,-0.10635,0.000000,0.000000,0.009936
1.76400,182.0811,-0.10650,0.000000,0.000000,0.007620
1.76450,181.9267,-0.10665,0.000000,0.000000,0.005861
1.76500,181.7712,-0.10680,0.000000,0.000000,0.004544
1.76550,181.6148,-0.10695,0.000000,0.000000,0.003559
1.76600,181.4577,-0.10710,0.000000,0.000000,0.002821
1.76650,181.2999,-0.10725,0.000000,0.000000,0.002270
1.76700,181.1416,-0.10740,0.000000,0.000000,0.001857
1.76750,180.9829,-0.10755,0.000000,0.000000,0.001547
1.76800,180.8237,-0.10770,0.000000,0.000000,0.001315
1.76850,180.6652,-0.10785,0.000000,0.000000,0.000096
1.76900,180.5029,-0.10800,0.000000,0.000000,0.000008
1.76950,180.3331,-0.10815,0.000000,0.000000,0.004559
1.77000,180.1745,-0.10830,0.000000,0.000000,0.002151
1.77050,180.0154,-0.10845,0.000000,0.000000,0.000584
1.77100,179.8525,-0.10860,0.000000,0.000000,0.000415
1.77150,179.6820,-0.10875,0.000000,0.000000,0.004551
1.77200,179.5205,-0.10890,0.000000,0.000000,0.002426
1.77250,179.3606,-0.10905,0.000000,0.000000,0.001456
1.77300,179.1995,-0.10920,0.000000,0.000000,0.001078
1.77350,179.0345,-0.10935,0.000000,0.000000,0.000412
1.77400,178.8619,-0.10950,0.000000,0.000000,0.004143
1.77450,178.7008,-0.10965,0.000000,0.000000,0.001697
1.77500,178.5389,-0.10980,0.000000,0.000000,0.000361
1.77550,178.3732,-0.10995,0.000000,0.000000,0.000277
1.77600,178.2100,-0.11010,0.000000,0.000000,0.000308
1.77650,178.0429,-0.11025,0.000000,0.000000,0.000237
1.77700,177.8682,-0.11040,0.000000,0.000000,0.005403
1.77750,177.7054,-0.11055,0.000000,0.000000,0.002636
1.77800,177.5419,-0.11070,0.000000,0.000000,0.000489
1.77850,177.3774,-0.11085,0.000000,0.000000,0.000261
1.77900,177.2090,-0.11100,0.000000,0.000000,0.000201
1.77950,177.0329,-0.11115,0.000000,0.000000,0.005566
1.78000,176.8685,-0.11130,0.000000,0.000000,0.002820
1.78050,176.7033,-0.11145,0.000000,0.000000,0.000617
1.78100,176.5370,-0.11160,0.000000,0.000000,0.000303
1.78150,176.3668,-0.11175,0.000000,0.000000,0.000228
1.78200,176.1888,-0.11190,0.000000,0.000000,0.005601
1.78250,176.0225,-0.11205,0.000000,0.000000,0.002945
1.78300,175.8554,-0.11220,0.000000,0.000000,0.000699
1.78350,175.6872,-0.11235,0.000000,0.000000,0.000242
1.78400,175.5151,-0.11250,0.000000,0.000000,0.000187
1.78450,175.3351,-0.11265,0.000000,0.000000,0.005581
1.78500,175.1668,-0.11280,0.000000,0.000000,0.002739
1.78550,174.9975,-0.11295,0.000000,0.000000,0.000436
1.78600,174.8271,-0.11310,0.000000,0.000000,0.000313
1.78650,174.6527,-0.11325,0.000000,0.000000,0.000252
1.78700,174.4704,-0.11340,0.000000,0.000000,0.005153
1.78750,174.2997,-0.11355,0.000000,0.000000,0.002367
1.78800,174.1282,-0.11370,0.000000,0.000000,0.000342
1.78850,173.9554,-0.11385,0.000000,0.000000,0.000330
1.78900,173.7786,-0.11400,0.000000,0.000000,0.000254
1.78950,173.5939,-0.11415,0.000000,0.000000,0.004878
1.79000,173.4206,-0.11430,0.000000,0.000000,0.002272
