time_s,platform_height_mm,platform_drift_mm,platform_overshoot_mm,peak_actuator_force_n,latch_contact_state,contact_force_n
0.002,1.0749564575645756,1.0749564575645756,1.0749564575645756,317.8,0.0,0.0
0.004,3.220902743699024,3.220902743699024,3.220902743699024,317.8,0.0,0.0
0.006,6.433886866416001,6.433886866416001,6.433886866416001,317.8,0.0,0.0
0.008,10.70997141672443,10.70997141672443,10.70997141672443,317.8,0.0,0.0
0.01,16.0452335148177,16.0452335148177,16.0452335148177,317.8,0.0,0.0
0.012,22.435764756460436,22.435764756460436,22.435764756460436,317.8,0.0,0.0
0.014,29.877671159573126,29.877671159573126,29.877671159573126,317.8,0.0,0.0
0.016,38.367073111013816,38.367073111013816,38.367073111013816,317.8,0.0,0.0
0.018000000000000002,47.9001053135562,47.9001053135562,47.9001053135562,317.8,0.0,0.0
0.020000000000000004,58.28775293432827,58.28775293432827,58.28775293432827,267.6206105427859,0.0,0.0
0.022000000000000006,69.28320116220841,69.28320116220841,69.28320116220841,201.58841214706206,0.0,0.0
0.024000000000000007,80.62628886840662,80.62628886840662,80.62628886840662,131.69254685207352,0.0,0.0
0.02600000000000001,92.04966040934694,92.04966040934694,92.04966040934694,59.586806921312814,0.0,0.0
0.02800000000000001,101.16696878070213,101.16696878070213,101.16696878070213,-13.029281290136623,0.0,0.0
0.030000000000000013,108.34248459657061,108.34248459657061,108.34248459657061,-70.98618714516738,0.0,0.0
0.032000000000000015,113.8835854546435,113.8835854546435,113.8835854546435,-116.59950608348015,0.0,0.0
0.034000000000000016,118.05454431674856,118.05454431674856,118.05454431674856,-151.8231760180779,0.0,0.0
0.03600000000000002,121.08218364926825,121.08218364926825,121.08218364926825,-178.33712731270725,0.0,0.0
0.03800000000000002,123.16081891157836,123.16081891157836,123.16081891157836,-197.58322502166845,0.0,0.0
0.04000000000000002,124.45657807915792,124.45657807915792,124.45657807915792,-210.7966936571214,0.0,0.0
0.04200000000000002,124.95886073492503,124.95886073492503,124.95886073492503,-219.03357553359103,0.0,0.0
0.044000000000000025,124.6588128793433,124.6588128793433,124.6588128793433,-222.22648591977145,0.0,0.0
0.04600000000000003,123.56643331211644,123.56643331211644,123.56643331211644,-220.31914171140954,0.0,0.0
0.04800000000000003,121.71026952455294,121.71026952455294,121.71026952455294,-213.3751032784619,0.0,0.0
0.05000000000000003,119.13667962065689,119.13667962065689,119.13667962065689,-201.5758413136782,0.0,0.0
0.05200000000000003,115.90867918130442,115.90867918130442,115.90867918130442,-185.21604501259185,0.0,0.0
0.054000000000000034,112.1044016519875,112.1044016519875,112.1044016519875,-164.69629181971595,0.0,0.0
0.056000000000000036,107.81520979465569,107.81520979465569,107.81520979465569,-140.51326042135418,0.0,0.0
0.05800000000000004,103.14350379058831,103.14350379058831,103.14350379058831,-113.2477256226673,0.0,0.0
0.06000000000000004,98.20027852861708,98.20027852861708,98.20027852861708,-83.55062489601187,0.0,0.0
0.06200000000000004,93.10248830248077,93.10248830248077,93.10248830248077,-52.12753055071312,0.0,0.0
0.06400000000000004,87.97028144381648,87.97028144381648,87.97028144381648,-19.721897641209694,0.0,0.0
0.06600000000000004,82.92417023746442,82.92417023746442,82.92417023746442,12.902514917947315,0.0,0.0
0.06800000000000005,78.08220274270218,78.08220274270218,78.08220274270218,44.97963463448605,0.0,0.0
0.07000000000000005,73.55720285347482,73.55720285347482,73.55720285347482,75.75905360519073,0.0,0.0
0.07200000000000005,69.45414308524472,69.45414308524472,69.45414308524472,104.52357290103123,0.0,0.0
0.07400000000000005,65.86771122477826,65.86771122477826,65.86771122477826,130.6059032357163,0.0,0.0
0.07600000000000005,62.880127206181896,62.880127206181896,62.880127206181896,153.4041332863295,0.0,0.0
0.07800000000000006,60.5173304491363,60.5173304491363,60.5173304491363,172.39560737574288,0.0,0.0
0.08000000000000006,58.75708509636368,58.75708509636368,58.75708509636368,187.41543380093026,0.0,0.0
0.08200000000000006,57.63845748090548,57.63845748090548,57.63845748090548,198.6049614594353,0.0,0.0
0.08400000000000006,57.18531946360535,57.18531946360535,57.18531946360535,205.71585348538002,0.0,0.0
0.08600000000000006,57.405844543172584,57.405844543172584,57.405844543172584,208.59636123375344,0.0,0.0
0.08800000000000006,58.29237405937595,58.29237405937595,58.29237405937595,207.1945274079605,0.0,0.0
0.09000000000000007,59.821655262159226,59.821655262159226,59.821655262159226,201.55903657935892,0.0,0.0
0.09200000000000007,61.95544429013336,61.95544429013336,61.95544429013336,191.83770182950616,0.0,0.0
0.09400000000000007,64.64145856795437,64.64145856795437,64.64145856795437,178.27363173648018,0.0,0.0
0.09600000000000007,67.8146549929983,67.8146549929983,67.8146549929983,161.1991761752276,0.0,0.0
0.09800000000000007,71.39880272695537,71.39880272695537,71.39880272695537,141.02780114050836,0.0,0.0
0.10000000000000007,75.30831261254097,75.30831261254097,75.30831261254097,118.24409082529007,0.0,0.0
0.10200000000000008,79.45027935605653,79.45027935605653,79.45027935605653,93.39211838459948,0.0,0.0
0.10400000000000008,83.72668778756436,83.72668778756436,83.72668778756436,67.06246418941981,0.0,0.0
0.10600000000000008,88.03673084136184,88.03673084136184,88.03673084136184,39.87819107201085,0.0,0.0
0.10800000000000008,92.27918447203696,92.27918447203696,92.27918447203696,12.480109387630932,0.0,0.0
0.11000000000000008,95.64522787095902,95.64522787095902,95.64522787095902,-14.488319851844608,0.0,0.0
0.11200000000000009,98.27803813264921,98.27803813264921,98.27803813264921,-35.88558453011228,0.0,0.0
0.11400000000000009,100.29453721632247,100.29453721632247,100.29453721632247,-52.62183280162458,0.0,0.0
0.11600000000000009,101.79519061119333,101.79519061119333,101.79519061119333,-65.44031417671863,0.0,0.0
0.11800000000000009,102.8661707439725,102.8661707439725,102.8661707439725,-74.97966767723392,0.0,0.0
0.12000000000000009,103.58124806902212,103.58124806902212,103.58124806902212,-81.78767418528446,0.0,0.0
0.1220000000000001,103.99466061528868,103.99466061528868,103.99466061528868,-86.33327772515986,0.0,0.0
0.1240000000000001,104.09782419053852,104.09782419053852,104.09782419053852,-88.96125859926713,0.0,0.0
0.12600000000000008,103.88946373483019,103.88946373483019,103.88946373483019,-89.61704881441528,0.0,0.0
0.12800000000000009,103.3756162584065,103.3756162584065,103.3756162584065,-88.29254306956852,0.0,0.0
0.1300000000000001,102.56946225078349,102.56946225078349,102.56946225078349,-85.02611743143848,0.0,0.0
0.1320000000000001,101.49099014859164,101.49099014859164,101.49099014859164,-79.90155763578059,0.0,0.0
0.1340000000000001,100.16650234870838,100.16650234870838,100.16650234870838,-73.04592617656738,0.0,0.0
0.1360000000000001,98.62797493874987,98.62797493874987,98.62797493874987,-64.62642213026948,0.0,0.0
0.1380000000000001,96.91228670340139,96.91228670340139,96.91228670340139,-54.84631109064526,0.0,0.0
0.1400000000000001,95.0603359740277,95.0603359740277,95.0603359740277,-43.94002411618203,0.0,0.0
0.1420000000000001,93.11606645133175,93.11606645133175,93.11606645133175,-32.16754371969921,0.0,0.0
0.1440000000000001,91.12542518806337,91.12542518806337,91.12542518806337,-19.808211217825715,0.0,0.0
0.1460000000000001,89.13527742452854,89.13527742452854,89.13527742452854,-7.154102835481353,0.0,0.0
0.1480000000000001,87.19230389062946,87.19230389062946,87.19230389062946,5.49686846775694,0.0,0.0
0.1500000000000001,85.34190650492944,85.34190650492944,85.34190650492944,17.847962628046616,0.0,0.0
0.1520000000000001,83.62714810858428,83.62714810858428,83.62714810858428,29.61056872946449,0.0,0.0
0.1540000000000001,82.08775097902766,82.08775097902766,82.08775097902766,40.5109449033514,0.0,0.0
0.1560000000000001,80.75917739820194,80.75917739820194,80.75917739820194,50.29658457651692,0.0,0.0
