t,theta_deg,force_N,pen_travel_mm,pen_seat_mm,pen_interface_mm
2.17000,-0.0000,-0.15000,0.000000,0.000019,0.000103
2.17050,-0.0000,-0.15000,0.000000,0.000019,0.000103
2.17100,-0.0000,-0.15000,0.000000,0.000019,0.000103
2.17150,-0.0000,-0.15000,0.000000,0.000019,0.000103
2.17200,-0.0000,-0.15000,0.000000,0.000019,0.000103
2.17250,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17300,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17350,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17400,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17450,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17500,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17550,-0.0000,-0.15000,0.000000,0.000019,0.000102
2.17600,-0.0000,-0.15000,0.000000,0.000019,0.000101
2.17650,-0.0000,-0.15000,0.000000,0.000019,0.000101
2.17700,-0.0000,-0.15000,0.000000,0.000019,0.000101
2.17750,-0.0000,-0.15000,0.000000,0.000019,0.000101
2.17800,-0.0000,-0.15000,0.000000,0.000019,0.000101
2.17850,-0.0000,-0.15000,0.000000,0.000019,0.000101
2.17900,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.17950,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.18000,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.18050,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.18100,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.18150,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.18200,-0.0000,-0.15000,0.000000,0.000019,0.000100
2.18250,-0.0000,-0.15000,0.000000,0.000019,0.000099
2.18300,-0.0000,-0.15000,0.000000,0.000019,0.000099
2.18350,-0.0000,-0.15000,0.000000,0.000019,0.000099
2.18400,-0.0000,-0.15000,0.000000,0.000019,0.000099
2.18450,-0.0000,-0.15000,0.000000,0.000019,0.000099
2.18500,-0.0000,-0.15000,0.000000,0.000019,0.000099
2.18550,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18600,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18650,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18700,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18750,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18800,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18850,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18900,-0.0000,-0.15000,0.000000,0.000019,0.000098
2.18950,-0.0000,-0.15000,0.000000,0.000019,0.000097
2.19000,-0.0000,-0.15000,0.000000,0.000019,0.000097
2.19050,-0.0000,-0.15000,0.000000,0.000019,0.000097
2.19100,-0.0000,-0.15000,0.000000,0.000019,0.000097
2.19150,-0.0000,-0.15000,0.000000,0.000019,0.000097
2.19200,-0.0000,-0.15000,0.000000,0.000019,0.000097
