t,theta_deg,force_N,penetration_mm
1.09550,28.33663,0.15000,0.000000
1.09600,28.39637,0.15000,0.000000
1.09650,28.45615,0.15000,0.000000
1.09700,28.51597,0.15000,0.000000
1.09750,28.57583,0.15000,0.000000
1.09800,28.63573,0.15000,0.000000
1.09850,28.69567,0.15000,0.000000
1.09900,28.75565,0.15000,0.000000
1.09950,28.81567,0.15000,0.000000
1.10000,28.87574,0.15000,0.000000
1.10050,28.93584,0.15000,0.000000
1.10100,28.99599,0.15000,0.000000
1.10150,29.05618,0.15000,0.000000
1.10200,29.11641,0.15000,0.000000
1.10250,29.17668,0.15000,0.000000
1.10300,29.23699,0.15000,0.000000
1.10350,29.29734,0.15000,0.000000
1.10400,29.35774,0.15000,0.000000
1.10450,29.41818,0.15000,0.000000
1.10500,29.47866,0.15000,0.000000
1.10550,29.53918,0.15000,0.000000
1.10600,29.59975,0.15000,0.000000
1.10650,29.66036,0.15000,0.000000
1.10700,29.72101,0.15000,0.000000
1.10750,29.78170,0.15000,0.000000
1.10800,29.84244,0.15000,0.000000
1.10850,29.90322,0.15000,0.000000
1.10900,29.96404,0.15000,0.000000
1.10950,30.02491,0.15000,0.000000
1.11000,30.08582,0.15000,0.000000
1.11050,30.14677,0.15000,0.000000
1.11100,30.20777,0.15000,0.000000
1.11150,30.26881,0.15000,0.000000
1.11200,30.32989,0.15000,0.000000
1.11250,30.39102,0.15000,0.000000
1.11300,30.45219,0.15000,0.000000
1.11350,30.51341,0.15000,0.000000
1.11400,30.57467,0.15000,0.000000
1.11450,30.63597,0.15000,0.000000
1.11500,30.69732,0.15000,0.000000
1.11550,30.75871,0.15000,0.000000
1.11600,30.82015,0.15000,0.000000
1.11650,30.88163,0.15000,0.000000
1.11700,30.94316,0.15000,0.000000
1.11750,31.00473,0.15000,0.000000
1.11800,31.06635,0.15000,0.000000
1.11850,31.12802,0.15000,0.000000
1.11900,31.18972,0.15000,0.000000
1.11950,31.25148,0.15000,0.000000
1.12000,31.31328,0.15000,0.000000
1.12050,31.37512,0.15000,0.000000
1.12100,31.43701,0.15000,0.000000
1.12150,31.49895,0.15000,0.000000
1.12200,31.56093,0.15000,0.000000
1.12250,31.62296,0.15000,0.000000
1.12300,31.68504,0.15000,0.000000
1.12350,31.74716,0.15000,0.000000
1.12400,31.80933,0.15000,0.000000
1.12450,31.87155,0.15000,0.000000
1.12500,31.93381,0.15000,0.000000
1.12550,31.99612,0.15000,0.000000
1.12600,32.05847,0.15000,0.000000
1.12650,32.12088,0.15000,0.000000
1.12700,32.18333,0.15000,0.000000
1.12750,32.24583,0.15000,0.000000
1.12800,32.30837,0.15000,0.000000
1.12850,32.37096,0.15000,0.000000
1.12900,32.43361,0.15000,0.000000
1.12950,32.49629,0.15000,0.000000
1.13000,32.55903,0.15000,0.000000
1.13050,32.62182,0.15000,0.000000
1.13100,32.68465,0.15000,0.000000
1.13150,32.74753,0.15000,0.000000
1.13200,32.81046,0.15000,0.000000
1.13250,32.87344,0.15000,0.000000
1.13300,32.93647,0.15000,0.000000
1.13350,32.99954,0.15000,0.000000
1.13400,33.06267,0.15000,0.000000
1.13450,33.12584,0.15000,0.000000
1.13500,33.18906,0.15000,0.000000
1.13550,33.25234,0.15000,0.000000
1.13600,33.31566,0.15000,0.000000
1.13650,33.37903,0.15000,0.000000
1.13700,33.44245,0.15000,0.000000
1.13750,33.50592,0.15000,0.000000
1.13800,33.56944,0.15000,0.000000
1.13850,33.63302,0.15000,0.000000
1.13900,33.69664,0.15000,0.000000
1.13950,33.76031,0.15000,0.000000
1.14000,33.82403,0.15000,0.000000
1.14050,33.88780,0.15000,0.000000
1.14100,33.95163,0.15000,0.000000
1.14150,34.01550,0.15000,0.000000
1.14200,34.07943,0.15000,0.000000
1.14250,34.14340,0.15000,0.000000
1.14300,34.20743,0.15000,0.000000
1.14350,34.27151,0.15000,0.000000
1.14400,34.33564,0.15000,0.000000
1.14450,34.39982,0.15000,0.000000
1.14500,34.46406,0.15000,0.000000
1.14550,34.52834,0.15000,0.000000
1.14600,34.59268,0.15000,0.000000
1.14650,34.65707,0.15000,0.000000
1.14700,34.72151,0.15000,0.000000
1.14750,34.78601,0.15000,0.000000
1.14800,34.85055,0.15000,0.000000
1.14850,34.91515,0.15000,0.000000
1.14900,34.97980,0.15000,0.000000
1.14950,35.04451,0.15000,0.000000
1.15000,35.10927,0.15000,0.000000
1.15050,35.17408,0.15000,0.000000
1.15100,35.23894,0.15000,0.000000
1.15150,35.30386,0.15000,0.000000
1.15200,35.36883,0.15000,0.000000
1.15250,35.43386,0.15000,0.000000
1.15300,35.49894,0.15000,0.000000
1.15350,35.56407,0.15000,0.000000
1.15400,35.62926,0.15000,0.000000
1.15450,35.69450,0.15000,0.000000
1.15500,35.75979,0.15000,0.000000
1.15550,35.82514,0.15000,0.000000
1.15600,35.89055,0.15000,0.000000
1.15650,35.95601,0.15000,0.000000
1.15700,36.02152,0.15000,0.000000
1.15750,36.08709,0.15000,0.000000
1.15800,36.15272,0.15000,0.000000
1.15850,36.21839,0.15000,0.000000
1.15900,36.28413,0.15000,0.000000
1.15950,36.34992,0.15000,0.000000
1.16000,36.41577,0.15000,0.000000
1.16050,36.48167,0.15000,0.000000
1.16100,36.54763,0.15000,0.000000
1.16150,36.61364,0.15000,0.000000
1.16200,36.67971,0.15000,0.000000
1.16250,36.74584,0.15000,0.000000
1.16300,36.81202,0.15000,0.000000
1.16350,36.87826,0.15000,0.000000
1.16400,36.94456,0.15000,0.000000
1.16450,37.01091,0.15000,0.000000
1.16500,37.07732,0.15000,0.000000
1.16550,37.14379,0.15000,0.000000
1.16600,37.21031,0.15000,0.000000
1.16650,37.27690,0.15000,0.000000
1.16700,37.34354,0.15000,0.000000
1.16750,37.41024,0.15000,0.000000
1.16800,37.47699,0.15000,0.000000
1.16850,37.54380,0.15000,0.000000
1.16900,37.61068,0.15000,0.000000
1.16950,37.67761,0.15000,0.000000
1.17000,37.74460,0.15000,0.000000
1.17050,37.81164,0.15000,0.000000
1.17100,37.87875,0.15000,0.000000
1.17150,37.94591,0.15000,0.000000
1.17200,38.01314,0.15000,0.000000
1.17250,38.08042,0.15000,0.000000
1.17300,38.14776,0.15000,0.000000
1.17350,38.21517,0.15000,0.000000
1.17400,38.28263,0.15000,0.000000
1.17450,38.35015,0.15000,0.000000
1.17500,38.41773,0.15000,0.000000
1.17550,38.48537,0.15000,0.000000
1.17600,38.55307,0.15000,0.000000
1.17650,38.62083,0.15000,0.000000
1.17700,38.68866,0.15000,0.000000
1.17750,38.75654,0.15000,0.000000
1.17800,38.82448,0.15000,0.000000
1.17850,38.89249,0.15000,0.000000
1.17900,38.96055,0.15000,0.000000
1.17950,39.02868,0.15000,0.000000
1.18000,39.09687,0.15000,0.000000
1.18050,39.16511,0.15000,0.000000
1.18100,39.23343,0.15000,0.000000
1.18150,39.30180,0.15000,0.000000
1.18200,39.37023,0.15000,0.000000
1.18250,39.43873,0.15000,0.000000
1.18300,39.50729,0.15000,0.000000
1.18350,39.57591,0.15000,0.000000
1.18400,39.64459,0.15000,0.000000
1.18450,39.71334,0.15000,0.000000
1.18500,39.78215,0.15000,0.000000
1.18550,39.85102,0.15000,0.000000
1.18600,39.91996,0.15000,0.000000
1.18650,39.98895,0.15000,0.000000
1.18700,40.05802,0.15000,0.000000
1.18750,40.12714,0.15000,0.000000
1.18800,40.19633,0.15000,0.000000
1.18850,40.26558,0.15000,0.000000
1.18900,40.33490,0.15000,0.000000
1.18950,40.40428,0.15000,0.000000
1.19000,40.47373,0.15000,0.000000
1.19050,40.54324,0.15000,0.000000
1.19100,40.61281,0.15000,0.000000
1.19150,40.68245,0.15000,0.000000
1.19200,40.75216,0.15000,0.000000
1.19250,40.82193,0.15000,0.000000
1.19300,40.89176,0.15000,0.000000
1.19350,40.96166,0.15000,0.000000
1.19400,41.03163,0.15000,0.000000
1.19450,41.10166,0.15000,0.000000
1.19500,41.17176,0.15000,0.000000
1.19550,41.24192,0.15000,0.000000
1.19600,41.31215,0.15000,0.000000
1.19650,41.38244,0.15000,0.000000
1.19700,41.45281,0.15000,0.000000
1.19750,41.52323,0.15000,0.000000
1.19800,41.59373,0.15000,0.000000
1.19850,41.66429,0.15000,0.000000
1.19900,41.73492,0.15000,0.000000
1.19950,41.80562,0.15000,0.000000
1.20000,41.87638,0.15000,0.000000
1.20050,41.94722,0.15000,0.000000
1.20100,42.01812,0.15000,0.000000
1.20150,42.08908,0.15000,0.000000
1.20200,42.16012,0.15000,0.000000
1.20250,42.23122,0.15000,0.000000
1.20300,42.30240,0.15000,0.000000
1.20350,42.37364,0.15000,0.000000
1.20400,42.44495,0.15000,0.000000
1.20450,42.51633,0.15000,0.000000
1.20500,42.58777,0.15000,0.000000
1.20550,42.65929,0.15000,0.000000
1.20600,42.73088,0.15000,0.000000
1.20650,42.80253,0.15000,0.000000
1.20700,42.87426,0.15000,0.000000
1.20750,42.94605,0.15000,0.000000
1.20800,43.01792,0.15000,0.000000
1.20850,43.08985,0.15000,0.000000
1.20900,43.16186,0.15000,0.000000
1.20950,43.23393,0.15000,0.000000
1.21000,43.30608,0.15000,0.000000
1.21050,43.37830,0.15000,0.000000
1.21100,43.45059,0.15000,0.000000
1.21150,43.52295,0.15000,0.000000
1.21200,43.59538,0.15000,0.000000
1.21250,43.66788,0.15000,0.000000
1.21300,43.74046,0.15000,0.000000
1.21350,43.81310,0.15000,0.000000
1.21400,43.88582,0.15000,0.000000
1.21450,43.95861,0.15000,0.000000
1.21500,44.03147,0.15000,0.000000
1.21550,44.10441,0.15000,0.000000
1.21600,44.17742,0.15000,0.000000
1.21650,44.25050,0.15000,0.000000
1.21700,44.32365,0.15000,0.000000
1.21750,44.39688,0.15000,0.000000
1.21800,44.47018,0.15000,0.000000
1.21850,44.54355,0.15000,0.000000
1.21900,44.61700,0.15000,0.000000
1.21950,44.69052,0.15000,0.000000
1.22000,44.76412,0.15000,0.000000
1.22050,44.83779,0.15000,0.000000
1.22100,44.91153,0.15000,0.000000
1.22150,44.98535,0.15000,0.000000
1.22200,45.05925,0.15000,0.000000
1.22250,45.13321,0.15000,0.000000
1.22300,45.20726,0.15000,0.000000
1.22350,45.28138,0.15000,0.000000
1.22400,45.35557,0.15000,0.000000
1.22450,45.42984,0.15000,0.000000
1.22500,45.50419,0.15000,0.000000
1.22550,45.57861,0.15000,0.000000
1.22600,45.65310,0.15000,0.000000
1.22650,45.72768,0.15000,0.000000
1.22700,45.80233,0.15000,0.000000
1.22750,45.87706,0.15000,0.000000
1.22800,45.95186,0.15000,0.000000
1.22850,46.02674,0.15000,0.000000
1.22900,46.10170,0.15000,0.000000
1.22950,46.17674,0.15000,0.000000
1.23000,46.25185,0.15000,0.000000
1.23050,46.32704,0.15000,0.000000
1.23100,46.40231,0.15000,0.000000
1.23150,46.47766,0.15000,0.000000
1.23200,46.55308,0.15000,0.000000
1.23250,46.62858,0.15000,0.000000
1.23300,46.70417,0.15000,0.000000
1.23350,46.77983,0.15000,0.000000
1.23400,46.85557,0.15000,0.000000
1.23450,46.93139,0.15000,0.000000
1.23500,47.00729,0.15000,0.000000
1.23550,47.08326,0.15000,0.000000
1.23600,47.15932,0.15000,0.000000
1.23650,47.23546,0.15000,0.000000
1.23700,47.31168,0.15000,0.000000
1.23750,47.38798,0.15000,0.000000
1.23800,47.46435,0.15000,0.000000
1.23850,47.54081,0.15000,0.000000
1.23900,47.61735,0.15000,0.000000
1.23950,47.69397,0.15000,0.000000
1.24000,47.77068,0.15000,0.000000
1.24050,47.84746,0.15000,0.000000
1.24100,47.92433,0.15000,0.000000
1.24150,48.00127,0.15000,0.000000
1.24200,48.07830,0.15000,0.000000
1.24250,48.15541,0.15000,0.000000
1.24300,48.23261,0.15000,0.000000
1.24350,48.30988,0.15000,0.000000
1.24400,48.38724,0.15000,0.000000
1.24450,48.46468,0.15000,0.000000
1.24500,48.54221,0.15000,0.000000
1.24550,48.61982,0.15000,0.000000
1.24600,48.69751,0.15000,0.000000
1.24650,48.77528,0.15000,0.000000
1.24700,48.85314,0.15000,0.000000
1.24750,48.93109,0.15000,0.000000
1.24800,49.00911,0.15000,0.000000
1.24850,49.08722,0.15000,0.000000
1.24900,49.16542,0.15000,0.000000
1.24950,49.24370,0.15000,0.000000
1.25000,49.32207,0.15000,0.000000
1.25050,49.40052,0.15000,0.000000
1.25100,49.47906,0.15000,0.000000
1.25150,49.55768,0.15000,0.000000
1.25200,49.63639,0.15000,0.000000
1.25250,49.71518,0.15000,0.000000
1.25300,49.79406,0.15000,0.000000
1.25350,49.87303,0.15000,0.000000
1.25400,49.95208,0.15000,0.000000
1.25450,50.03122,0.15000,0.000000
1.25500,50.11045,0.15000,0.000000
1.25550,50.18976,0.15000,0.000000
1.25600,50.26916,0.15000,0.000000
1.25650,50.34865,0.15000,0.000000
1.25700,50.42823,0.15000,0.000000
1.25750,50.50790,0.15000,0.000000
1.25800,50.58765,0.15000,0.000000
1.25850,50.66749,0.15000,0.000000
1.25900,50.74742,0.15000,0.000000
1.25950,50.82744,0.15000,0.000000
1.26000,50.90755,0.15000,0.000000
1.26050,50.98774,0.15000,0.000000
1.26100,51.06803,0.15000,0.000000
1.26150,51.14841,0.15000,0.000000
1.26200,51.22887,0.15000,0.000000
1.26250,51.30943,0.15000,0.000000
1.26300,51.39007,0.15000,0.000000
1.26350,51.47081,0.15000,0.000000
1.26400,51.55164,0.15000,0.000000
1.26450,51.63255,0.15000,0.000000
1.26500,51.71356,0.15000,0.000000
1.26550,51.79466,0.15000,0.000000
1.26600,51.87585,0.15000,0.000000
1.26650,51.95713,0.15000,0.000000
1.26700,52.03851,0.15000,0.000000
1.26750,52.11998,0.15000,0.000000
1.26800,52.20153,0.15000,0.000000
1.26850,52.28319,0.15000,0.000000
1.26900,52.36493,0.15000,0.000000
1.26950,52.44677,0.15000,0.000000
1.27000,52.52870,0.15000,0.000000
1.27050,52.61072,0.15000,0.000000
1.27100,52.69284,0.15000,0.000000
1.27150,52.77505,0.15000,0.000000
1.27200,52.85735,0.15000,0.000000
1.27250,52.93975,0.15000,0.000000
1.27300,53.02224,0.15000,0.000000
1.27350,53.10483,0.15000,0.000000
1.27400,53.18751,0.15000,0.000000
1.27450,53.27029,0.15000,0.000000
1.27500,53.35316,0.15000,0.000000
1.27550,53.43613,0.15000,0.000000
1.27600,53.51919,0.15000,0.000000
1.27650,53.60235,0.15000,0.000000
1.27700,53.68561,0.15000,0.000000
1.27750,53.76896,0.15000,0.000000
1.27800,53.85241,0.15000,0.000000
1.27850,53.93595,0.15000,0.000000
1.27900,54.01959,0.15000,0.000000
1.27950,54.10333,0.15000,0.000000
1.28000,54.18717,0.15000,0.000000
1.28050,54.27110,0.15000,0.000000
1.28100,54.35513,0.15000,0.000000
1.28150,54.43926,0.15000,0.000000
1.28200,54.52349,0.15000,0.000000
1.28250,54.60782,0.15000,0.000000
1.28300,54.69224,0.15000,0.000000
1.28350,54.77676,0.15000,0.000000
1.28400,54.86139,0.15000,0.000000
1.28450,54.94611,0.15000,0.000000
1.28500,55.03093,0.15000,0.000000
1.28550,55.11585,0.15000,0.000000
1.28600,55.20087,0.15000,0.000000
1.28650,55.28599,0.15000,0.000000
1.28700,55.37122,0.15000,0.000000
1.28750,55.45654,0.15000,0.000000
1.28800,55.54196,0.15000,0.000000
1.28850,55.62749,0.15000,0.000000
1.28900,55.71311,0.15000,0.000000
1.28950,55.79884,0.15000,0.000000
1.29000,55.88467,0.15000,0.000000
1.29050,55.97060,0.15000,0.000000
1.29100,56.05664,0.15000,0.000000
1.29150,56.14277,0.15000,0.000000
1.29200,56.22901,0.15000,0.000000
1.29250,56.31535,0.15000,0.000000
1.29300,56.40180,0.15000,0.000000
1.29350,56.48835,0.15000,0.000000
1.29400,56.57500,0.15000,0.000000
1.29450,56.66176,0.15000,0.000000
1.29500,56.74862,0.15000,0.000000
1.29550,56.83558,0.15000,0.000000
1.29600,56.92265,0.15000,0.000000
1.29650,57.00982,0.15000,0.000000
1.29700,57.09710,0.15000,0.000000
1.29750,57.18448,0.15000,0.000000
1.29800,57.27197,0.15000,0.000000
1.29850,57.35957,0.15000,0.000000
1.29900,57.44727,0.15000,0.000000
1.29950,57.53508,0.15000,0.000000
1.30000,57.62299,0.15000,0.000000
1.30050,57.71101,0.15000,0.000000
1.30100,57.79914,0.15000,0.000000
1.30150,57.88737,0.15000,0.000000
1.30200,57.97571,0.15000,0.000000
1.30250,58.06416,0.15000,0.000000
1.30300,58.15272,0.15000,0.000000
1.30350,58.24138,0.15000,0.000000
1.30400,58.33016,0.15000,0.000000
1.30450,58.41904,0.15000,0.000000
1.30500,58.50803,0.15000,0.000000
1.30550,58.59713,0.15000,0.000000
1.30600,58.68634,0.15000,0.000000
1.30650,58.77566,0.15000,0.000000
1.30700,58.86508,0.15000,0.000000
1.30750,58.95462,0.15000,0.000000
1.30800,59.04427,0.15000,0.000000
1.30850,59.13403,0.15000,0.000000
1.30900,59.22390,0.15000,0.000000
1.30950,59.31388,0.15000,0.000000
1.31000,59.40397,0.15000,0.000000
1.31050,59.49417,0.15000,0.000000
1.31100,59.58449,0.15000,0.000000
1.31150,59.67492,0.15000,0.000000
1.31200,59.76545,0.15000,0.000000
1.31250,59.85611,0.15000,0.000000
1.31300,59.94687,0.15000,0.000000
1.31350,60.03775,0.15000,0.000000
1.31400,60.12874,0.15000,0.000000
1.31450,60.21984,0.15000,0.000000
1.31500,60.31106,0.15000,0.000000
1.31550,60.40239,0.15000,0.000000
1.31600,60.49383,0.15000,0.000000
1.31650,60.58539,0.15000,0.000000
1.31700,60.67707,0.15000,0.000000
1.31750,60.76886,0.15000,0.000000
1.31800,60.86076,0.15000,0.000000
1.31850,60.95278,0.15000,0.000000
1.31900,61.04491,0.15000,0.000000
1.31950,61.13717,0.15000,0.000000
1.32000,61.22953,0.15000,0.000000
1.32050,61.32202,0.15000,0.000000
1.32100,61.41462,0.15000,0.000000
1.32150,61.50733,0.15000,0.000000
1.32200,61.60017,0.15000,0.000000
1.32250,61.69312,0.15000,0.000000
1.32300,61.78619,0.15000,0.000000
1.32350,61.87938,0.15000,0.000000
1.32400,61.97268,0.15000,0.000000
1.32450,62.06611,0.15000,0.000000
1.32500,62.15965,0.15000,0.000000
1.32550,62.25331,0.15000,0.000000
1.32600,62.34709,0.15000,0.000000
1.32650,62.44099,0.15000,0.000000
1.32700,62.53501,0.15000,0.000000
1.32750,62.62915,0.15000,0.000000
1.32800,62.72341,0.15000,0.000000
1.32850,62.81779,0.15000,0.000000
1.32900,62.91229,0.15000,0.000000
1.32950,63.00692,0.15000,0.000000
1.33000,63.10166,0.15000,0.000000
1.33050,63.19652,0.15000,0.000000
1.33100,63.29151,0.15000,0.000000
1.33150,63.38662,0.15000,0.000000
1.33200,63.48185,0.15000,0.000000
1.33250,63.57721,0.15000,0.000000
1.33300,63.67268,0.15000,0.000000
1.33350,63.76828,0.15000,0.000000
1.33400,63.86401,0.15000,0.000000
1.33450,63.95985,0.15000,0.000000
1.33500,64.05582,0.15000,0.000000
1.33550,64.15192,0.15000,0.000000
1.33600,64.24814,0.15000,0.000000
1.33650,64.34448,0.15000,0.000000
1.33700,64.44095,0.15000,0.000000
1.33750,64.53755,0.15000,0.000000
1.33800,64.63427,0.15000,0.000000
1.33850,64.73111,0.15000,0.000000
1.33900,64.82808,0.15000,0.000000
1.33950,64.92518,0.15000,0.000000
1.34000,65.02241,0.15000,0.000000
1.34050,65.11976,0.15000,0.000000
1.34100,65.21724,0.15000,0.000000
1.34150,65.31484,0.15000,0.000000
1.34200,65.41258,0.15000,0.000000
1.34250,65.51044,0.15000,0.000000
1.34300,65.60843,0.15000,0.000000
1.34350,65.70655,0.15000,0.000000
1.34400,65.80479,0.15000,0.000000
1.34450,65.90317,0.15000,0.000000
1.34500,66.00168,0.15000,0.000000
1.34550,66.10031,0.15000,0.000000
1.34600,66.19908,0.15000,0.000000
1.34650,66.29797,0.15000,0.000000
1.34700,66.39700,0.15000,0.000000
1.34750,66.49615,0.15000,0.000000
1.34800,66.59544,0.15000,0.000000
1.34850,66.69486,0.15000,0.000000
1.34900,66.79441,0.15000,0.000000
1.34950,66.89409,0.15000,0.000000
1.35000,66.99390,0.15000,0.000000
1.35050,67.09385,0.15000,0.000000
1.35100,67.19392,0.15000,0.000000
1.35150,67.29414,0.15000,0.000000
1.35200,67.39448,0.15000,0.000000
1.35250,67.49496,0.15000,0.000000
1.35300,67.59557,0.15000,0.000000
1.35350,67.69631,0.15000,0.000000
1.35400,67.79719,0.15000,0.000000
1.35450,67.89821,0.15000,0.000000
1.35500,67.99936,0.15000,0.000000
1.35550,68.10064,0.15000,0.000000
1.35600,68.20206,0.15000,0.000000
1.35650,68.30362,0.15000,0.000000
1.35700,68.40531,0.15000,0.000000
1.35750,68.50714,0.15000,0.000000
1.35800,68.60910,0.15000,0.000000
1.35850,68.71120,0.15000,0.000000
1.35900,68.81344,0.15000,0.000000
1.35950,68.91581,0.15000,0.000000
1.36000,69.01833,0.15000,0.000000
1.36050,69.12098,0.15000,0.000000
1.36100,69.22377,0.15000,0.000000
1.36150,69.32670,0.15000,0.000000
1.36200,69.42976,0.15000,0.000000
1.36250,69.53297,0.15000,0.000000
1.36300,69.63631,0.15000,0.000000
1.36350,69.73980,0.15000,0.000000
1.36400,69.84342,0.15000,0.000000
1.36450,69.94719,0.15000,0.000000
1.36500,70.05109,0.15000,0.000000
1.36550,70.15514,0.15000,0.000000
1.36600,70.25933,0.15000,0.000000
1.36650,70.36366,0.15000,0.000000
1.36700,70.46813,0.15000,0.000000
1.36750,70.57274,0.15000,0.000000
1.36800,70.67749,0.15000,0.000000
1.36850,70.78239,0.15000,0.000000
1.36900,70.88743,0.15000,0.000000
1.36950,70.99262,0.15000,0.000000
1.37000,71.09794,0.15000,0.000000
1.37050,71.20341,0.15000,0.000000
1.37100,71.30903,0.15000,0.000000
1.37150,71.41479,0.15000,0.000000
1.37200,71.52069,0.15000,0.000000
1.37250,71.62674,0.15000,0.000000
1.37300,71.73293,0.15000,0.000000
1.37350,71.83927,0.15000,0.000000
1.37400,71.94576,0.15000,0.000000
1.37450,72.05239,0.15000,0.000000
1.37500,72.15917,0.15000,0.000000
1.37550,72.26609,0.15000,0.000000
1.37600,72.37316,0.15000,0.000000
1.37650,72.48038,0.15000,0.000000
1.37700,72.58775,0.15000,0.000000
1.37750,72.69526,0.15000,0.000000
1.37800,72.80292,0.15000,0.000000
1.37850,72.91073,0.15000,0.000000
1.37900,73.01869,0.15000,0.000000
1.37950,73.12680,0.15000,0.000000
1.38000,73.23506,0.15000,0.000000
1.38050,73.34347,0.15000,0.000000
1.38100,73.45203,0.15000,0.000000
1.38150,73.56073,0.15000,0.000000
1.38200,73.66959,0.15000,0.000000
1.38250,73.77860,0.15000,0.000000
1.38300,73.88776,0.15000,0.000000
1.38350,73.99707,0.15000,0.000000
1.38400,74.10654,0.15000,0.000000
1.38450,74.21615,0.15000,0.000000
1.38500,74.32592,0.15000,0.000000
1.38550,74.43584,0.15000,0.000000
1.38600,74.54592,0.15000,0.000000
1.38650,74.65614,0.15000,0.000000
1.38700,74.76652,0.15000,0.000000
1.38750,74.87706,0.15000,0.000000
1.38800,74.98775,0.15000,0.000000
1.38850,75.09859,0.15000,0.000000
1.38900,75.20959,0.15000,0.000000
1.38950,75.32074,0.15000,0.000000
1.39000,75.43205,0.15000,0.000000
1.39050,75.54352,0.15000,0.000000
1.39100,75.65514,0.15000,0.000000
1.39150,75.76691,0.15000,0.000000
1.39200,75.87885,0.15000,0.000000
1.39250,75.99094,0.15000,0.000000
1.39300,76.10318,0.15000,0.000000
1.39350,76.21559,0.15000,0.000000
1.39400,76.32815,0.15000,0.000000
1.39450,76.44087,0.15000,0.000000
1.39500,76.55375,0.15000,0.000000
1.39550,76.66679,0.15000,0.000000
1.39600,76.77999,0.15000,0.000000
1.39650,76.89335,0.15000,0.000000
1.39700,77.00686,0.15000,0.000000
1.39750,77.12054,0.15000,0.000000
1.39800,77.23438,0.15000,0.000000
1.39850,77.34837,0.15000,0.000000
1.39900,77.46253,0.15000,0.000000
1.39950,77.57685,0.15000,0.000000
1.40000,77.69133,0.15000,0.000000
1.40050,77.80598,0.15000,0.000000
1.40100,77.92078,0.15000,0.000000
1.40150,78.03575,0.15000,0.000000
1.40200,78.15088,0.15000,0.000000
1.40250,78.26617,0.15000,0.000000
1.40300,78.38163,0.15000,0.000000
1.40350,78.49725,0.15000,0.000000
1.40400,78.61304,0.15000,0.000000
1.40450,78.72899,0.15000,0.000000
1.40500,78.84510,0.15000,0.000000
1.40550,78.96138,0.15000,0.000000
1.40600,79.07782,0.15000,0.000000
1.40650,79.19443,0.15000,0.000000
1.40700,79.31121,0.15000,0.000000
1.40750,79.42815,0.15000,0.000000
1.40800,79.54526,0.15000,0.000000
1.40850,79.66253,0.15000,0.000000
1.40900,79.77998,0.15000,0.000000
1.40950,79.89759,0.15000,0.000000
1.41000,80.01536,0.15000,0.000000
1.41050,80.13331,0.15000,0.000000
1.41100,80.25142,0.15000,0.000000
1.41150,80.36971,0.15000,0.000000
1.41200,80.48816,0.15000,0.000000
1.41250,80.60678,0.15000,0.000000
1.41300,80.72557,0.15000,0.000000
1.41350,80.84453,0.15000,0.000000
1.41400,80.96366,0.15000,0.000000
1.41450,81.08296,0.15000,0.000000
1.41500,81.20244,0.15000,0.000000
1.41550,81.32208,0.15000,0.000000
1.41600,81.44190,0.15000,0.000000
1.41650,81.56188,0.15000,0.000000
1.41700,81.68204,0.15000,0.000000
1.41750,81.80238,0.15000,0.000000
1.41800,81.92288,0.15000,0.000000
1.41850,82.04356,0.15000,0.000000
1.41900,82.16441,0.15000,0.000000
1.41950,82.28543,0.15000,0.000000
1.42000,82.40663,0.15000,0.000000
1.42050,82.52801,0.15000,0.000000
1.42100,82.64955,0.15000,0.000000
1.42150,82.77128,0.15000,0.000000
1.42200,82.89318,0.15000,0.000000
1.42250,83.01525,0.15000,0.000000
1.42300,83.13750,0.15000,0.000000
1.42350,83.25993,0.15000,0.000000
1.42400,83.38253,0.15000,0.000000
1.42450,83.50531,0.15000,0.000000
1.42500,83.62827,0.15000,0.000000
1.42550,83.75140,0.15000,0.000000
1.42600,83.87471,0.15000,0.000000
1.42650,83.99820,0.15000,0.000000
1.42700,84.12187,0.15000,0.000000
1.42750,84.24572,0.15000,0.000000
1.42800,84.36974,0.15000,0.000000
1.42850,84.49395,0.15000,0.000000
1.42900,84.61834,0.15000,0.000000
1.42950,84.74290,0.15000,0.000000
1.43000,84.86765,0.15000,0.000000
1.43050,84.99257,0.15000,0.000000
1.43100,85.11768,0.15000,0.000000
1.43150,85.24297,0.15000,0.000000
1.43200,85.36844,0.15000,0.000000
1.43250,85.49409,0.15000,0.000000
1.43300,85.61993,0.15000,0.000000
1.43350,85.74594,0.15000,0.000000
1.43400,85.87214,0.15000,0.000000
1.43450,85.99853,0.15000,0.000000
1.43500,86.12509,0.15000,0.000000
1.43550,86.25184,0.15000,0.000000
1.43600,86.37878,0.15000,0.000000
1.43650,86.50590,0.15000,0.000000
1.43700,86.63320,0.15000,0.000000
1.43750,86.76069,0.15000,0.000000
1.43800,86.88836,0.15000,0.000000
1.43850,87.01622,0.15000,0.000000
1.43900,87.14427,0.15000,0.000000
1.43950,87.27250,0.15000,0.000000
1.44000,87.40092,0.15000,0.000000
1.44050,87.52952,0.15000,0.000000
1.44100,87.65831,0.15000,0.000000
1.44150,87.78729,0.15000,0.000000
1.44200,87.91646,0.15000,0.000000
1.44250,88.04581,0.15000,0.000000
1.44300,88.17536,0.15000,0.000000
1.44350,88.30509,0.15000,0.000000
1.44400,88.43501,0.15000,0.000000
1.44450,88.56512,0.15000,0.000000
