t,theta_deg,force_N,pin_radial_mm,pin_axial_mm,pen_travel_mm,pen_seat_mm,pen_stop_mm,pen_interface_mm
0.743000,0.000006,0.081675,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.743500,0.000006,0.081730,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.744000,0.000006,0.081785,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.744500,0.000006,0.081840,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.745000,0.000006,0.081895,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.745500,0.000006,0.081950,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.746000,0.000006,0.082005,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.746500,0.000006,0.082060,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.747000,0.000006,0.082115,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.747500,0.000006,0.082170,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.748000,0.000006,0.082225,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.748500,0.000006,0.082280,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.749000,0.000006,0.082335,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.749500,0.000006,0.082390,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.750000,0.000006,0.082445,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.750500,0.000006,0.082500,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.751000,0.000006,0.082555,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.751500,0.000006,0.082610,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.752000,0.000006,0.082665,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.752500,0.000006,0.082720,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.753000,0.000006,0.082775,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.753500,0.000006,0.082830,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.754000,0.000006,0.082885,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.754500,0.000006,0.082940,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.755000,0.000006,0.082995,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.755500,0.000006,0.083050,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.756000,0.000006,0.083105,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.756500,0.000006,0.083160,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.757000,0.000006,0.083215,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.757500,0.000006,0.083270,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.758000,0.000006,0.083325,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.758500,0.000006,0.083380,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.759000,0.000006,0.083435,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.759500,0.000006,0.083490,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.760000,0.000006,0.083545,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.760500,0.000006,0.083600,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.761000,0.000006,0.083655,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.761500,0.000006,0.083710,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.762000,0.000006,0.083765,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.762500,0.000006,0.083820,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.763000,0.000006,0.083875,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.763500,0.000006,0.083930,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.764000,0.000006,0.083985,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.764500,0.000006,0.084040,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.765000,0.000006,0.084095,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.765500,0.000006,0.084150,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.766000,0.000006,0.084205,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.766500,0.000006,0.084260,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.767000,0.000006,0.084315,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.767500,0.000006,0.084370,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.768000,0.000006,0.084425,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.768500,0.000006,0.084480,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.769000,0.000006,0.084535,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.769500,0.000006,0.084590,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.770000,0.000006,0.084645,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.770500,0.000006,0.084700,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.771000,0.000006,0.084755,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.771500,0.000006,0.084810,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.772000,0.000006,0.084865,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.772500,0.000006,0.084920,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.773000,0.000006,0.084975,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.773500,0.000006,0.085030,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.774000,0.000006,0.085085,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.774500,0.000006,0.085140,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.775000,0.000006,0.085195,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.775500,0.000006,0.085250,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.776000,0.000006,0.085305,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.776500,0.000006,0.085360,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.777000,0.000006,0.085415,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.777500,0.000007,0.085470,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.778000,0.000007,0.085525,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.778500,0.000007,0.085580,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.779000,0.000007,0.085635,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.779500,0.000007,0.085690,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.780000,0.000007,0.085745,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.780500,0.000007,0.085800,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.781000,0.000007,0.085855,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.781500,0.000007,0.085910,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.782000,0.000007,0.085965,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.782500,0.000007,0.086020,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.783000,0.000007,0.086075,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.783500,0.000007,0.086130,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.784000,0.000007,0.086185,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.784500,0.000007,0.086240,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.785000,0.000007,0.086295,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.785500,0.000007,0.086350,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.786000,0.000007,0.086405,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.786500,0.000007,0.086460,0.194310,0.019342,0.000000,0.000007,0.000000,0.000013
0.787000,0.000007,0.086515,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.787500,0.000007,0.086570,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.788000,0.000007,0.086625,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.788500,0.000007,0.086680,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.789000,0.000007,0.086735,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.789500,0.000007,0.086790,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.790000,0.000007,0.086845,0.194309,0.019343,0.000000,0.000007,0.000000,0.000013
0.790500,0.000010,0.086900,0.194310,0.019343,0.000000,0.000007,0.000000,0.000013
0.791000,0.000015,0.086955,0.194310,0.019343,0.000000,0.000007,0.000000,0.000014
0.791500,0.000024,0.087010,0.194310,0.019342,0.000000,0.000007,0.000000,0.000014
0.792000,0.000034,0.087065,0.194310,0.019343,0.000000,0.000007,0.000000,0.000014
0.792500,0.000047,0.087120,0.194310,0.019343,0.000000,0.000007,0.000000,0.000015
0.793000,0.000062,0.087175,0.194310,0.019343,0.000000,0.000008,0.000000,0.000015
0.793500,0.000078,0.087230,0.194310,0.019343,0.000000,0.000008,0.000000,0.000016
0.794000,0.000097,0.087285,0.194310,0.019343,0.000000,0.000008,0.000000,0.000017
0.794500,0.000119,0.087340,0.194311,0.019343,0.000000,0.000009,0.000000,0.000016
0.795000,0.000142,0.087395,0.194310,0.019343,0.000000,0.000009,0.000000,0.000017
0.795500,0.000168,0.087450,0.194309,0.019343,0.000000,0.000010,0.000000,0.000017
0.796000,0.000195,0.087505,0.194309,0.019343,0.000000,0.000010,0.000000,0.000010
0.796500,0.000224,0.087560,0.194311,0.019344,0.000000,0.000011,0.000000,0.000024
0.797000,0.000254,0.087615,0.194310,0.019343,0.000000,0.000011,0.000000,0.000013
0.797500,0.000286,0.087670,0.194312,0.019344,0.000000,0.000012,0.000000,0.000026
0.798000,0.000317,0.087725,0.194310,0.019343,0.000000,0.000013,0.000000,0.000005
0.798500,0.000350,0.087780,0.194313,0.019343,0.000000,0.000013,0.000000,0.000027
0.799000,0.000382,0.087835,0.194311,0.019343,0.000000,0.000014,0.000000,0.000007
0.799500,0.000414,0.087890,0.194313,0.019343,0.000000,0.000015,0.000000,0.000011
0.800000,0.000447,0.087945,0.194314,0.019343,0.000000,0.000015,0.000000,0.000031
0.800500,0.000479,0.088000,0.194311,0.019343,0.000000,0.000016,0.000000,0.000010
0.801000,0.000510,0.088055,0.194312,0.019343,0.000000,0.000016,0.000000,0.000030
0.801500,0.000542,0.088110,0.194310,0.019342,0.000000,0.000017,0.000000,0.000012
0.802000,0.000573,0.088165,0.194311,0.019343,0.000000,0.000018,0.000000,0.000013
0.802500,0.000603,0.088220,0.194311,0.019343,0.000000,0.000018,0.000000,0.000015
0.803000,0.000634,0.088275,0.194312,0.019343,0.000000,0.000019,0.000000,0.000035
0.803500,0.000664,0.088330,0.194308,0.019343,0.000000,0.000019,0.000000,0.000013
0.804000,0.000694,0.088385,0.194309,0.019343,0.000000,0.000020,0.000000,0.000015
0.804500,0.000724,0.088440,0.194309,0.019343,0.000000,0.000021,0.000000,0.000035
0.805000,0.000753,0.088495,0.194305,0.019343,0.000000,0.000021,0.000000,0.000012
0.805500,0.000783,0.088550,0.194307,0.019343,0.000000,0.000022,0.000000,0.000032
0.806000,0.000813,0.088605,0.194305,0.019342,0.000000,0.000022,0.000000,0.000013
0.806500,0.000842,0.088660,0.194306,0.019343,0.000000,0.000023,0.000000,0.000014
0.807000,0.000872,0.088715,0.194306,0.019343,0.000000,0.000024,0.000000,0.000016
0.807500,0.000903,0.088770,0.194307,0.019343,0.000000,0.000024,0.000000,0.000035
0.808000,0.000939,0.088825,0.194303,0.019343,0.000000,0.000024,0.000000,0.000013
0.808500,0.000981,0.088880,0.194304,0.019343,0.000000,0.000025,0.000000,0.000015
0.809000,0.001032,0.088935,0.194305,0.019343,0.000000,0.000025,0.000000,0.000035
0.809500,0.001093,0.088990,0.194301,0.019343,0.000000,0.000025,0.000000,0.000013
0.810000,0.001168,0.089045,0.194303,0.019343,0.000000,0.000025,0.000000,0.000032
0.810500,0.001257,0.089100,0.194301,0.019342,0.000000,0.000025,0.000000,0.000013
0.811000,0.001364,0.089155,0.194302,0.019343,0.000000,0.000025,0.000000,0.000014
0.811500,0.001491,0.089210,0.194303,0.019343,0.000000,0.000025,0.000000,0.000016
0.812000,0.001639,0.089265,0.194304,0.019343,0.000000,0.000025,0.000000,0.000035
0.812500,0.001811,0.089320,0.194300,0.019343,0.000000,0.000025,0.000000,0.000013
0.813000,0.002010,0.089375,0.194301,0.019343,0.000000,0.000025,0.000000,0.000015
0.813500,0.002237,0.089430,0.194303,0.019343,0.000000,0.000025,0.000000,0.000035
0.814000,0.002494,0.089485,0.194299,0.019343,0.000000,0.000025,0.000000,0.000013
0.814500,0.002784,0.089540,0.194300,0.019343,0.000000,0.000025,0.000000,0.000032
0.815000,0.003109,0.089595,0.194299,0.019342,0.000000,0.000025,0.000000,0.000013
0.815500,0.003470,0.089650,0.194300,0.019343,0.000000,0.000025,0.000000,0.000014
0.816000,0.003872,0.089705,0.194301,0.019343,0.000000,0.000025,0.000000,0.000016
0.816500,0.004314,0.089760,0.194302,0.019343,0.000000,0.000025,0.000000,0.000035
0.817000,0.004801,0.089815,0.194298,0.019343,0.000000,0.000025,0.000000,0.000013
0.817500,0.005333,0.089870,0.194299,0.019343,0.000000,0.000025,0.000000,0.000015
0.818000,0.005913,0.089925,0.194300,0.019343,0.000000,0.000026,0.000000,0.000035
0.818500,0.006543,0.089980,0.194296,0.019343,0.000000,0.000026,0.000000,0.000013
0.819000,0.007226,0.090035,0.194298,0.019343,0.000000,0.000026,0.000000,0.000032
0.819500,0.007963,0.090090,0.194296,0.019342,0.000000,0.000026,0.000000,0.000013
0.820000,0.008757,0.090145,0.194297,0.019343,0.000000,0.000026,0.000000,0.000014
0.820500,0.009610,0.090200,0.194298,0.019343,0.000000,0.000026,0.000000,0.000016
0.821000,0.010524,0.090255,0.194299,0.019343,0.000000,0.000026,0.000000,0.000035
0.821500,0.011501,0.090310,0.194295,0.019343,0.000000,0.000026,0.000000,0.000013
0.822000,0.012544,0.090365,0.194297,0.019343,0.000000,0.000026,0.000000,0.000015
0.822500,0.013655,0.090420,0.194298,0.019343,0.000000,0.000026,0.000000,0.000035
0.823000,0.014835,0.090475,0.194294,0.019343,0.000000,0.000026,0.000000,0.000013
0.823500,0.016088,0.090530,0.194295,0.019343,0.000000,0.000026,0.000000,0.000032
0.824000,0.017415,0.090585,0.194294,0.019342,0.000000,0.000026,0.000000,0.000013
0.824500,0.018818,0.090640,0.194295,0.019343,0.000000,0.000026,0.000000,0.000014
0.825000,0.020300,0.090695,0.194296,0.019343,0.000000,0.000026,0.000000,0.000016
0.825500,0.021863,0.090750,0.194297,0.019343,0.000000,0.000026,0.000000,0.000035
0.826000,0.023509,0.090805,0.194293,0.019343,0.000000,0.000026,0.000000,0.000013
0.826500,0.025240,0.090860,0.194294,0.019343,0.000000,0.000026,0.000000,0.000015
0.827000,0.027059,0.090915,0.194295,0.019343,0.000000,0.000026,0.000000,0.000035
0.827500,0.028967,0.090970,0.194292,0.019343,0.000000,0.000026,0.000000,0.000013
0.828000,0.030967,0.091025,0.194293,0.019343,0.000000,0.000026,0.000000,0.000032
0.828500,0.033061,0.091080,0.194292,0.019342,0.000000,0.000026,0.000000,0.000013
0.829000,0.035251,0.091135,0.194293,0.019343,0.000000,0.000026,0.000000,0.000014
0.829500,0.037540,0.091190,0.194294,0.019343,0.000000,0.000026,0.000000,0.000016
0.830000,0.039929,0.091245,0.194295,0.019343,0.000000,0.000026,0.000000,0.000035
0.830500,0.042421,0.091300,0.194291,0.019343,0.000000,0.000026,0.000000,0.000013
0.831000,0.045018,0.091355,0.194292,0.019343,0.000000,0.000026,0.000000,0.000015
0.831500,0.047722,0.091410,0.194293,0.019343,0.000000,0.000026,0.000000,0.000035
0.832000,0.050535,0.091465,0.194289,0.019343,0.000000,0.000026,0.000000,0.000013
0.832500,0.053460,0.091520,0.194291,0.019343,0.000000,0.000026,0.000000,0.000032
0.833000,0.056499,0.091575,0.194289,0.019342,0.000000,0.000026,0.000000,0.000013
0.833500,0.059654,0.091630,0.194290,0.019343,0.000000,0.000026,0.000000,0.000014
0.834000,0.062927,0.091685,0.194291,0.019343,0.000000,0.000026,0.000000,0.000016
0.834500,0.066320,0.091740,0.194292,0.019343,0.000000,0.000026,0.000000,0.000035
0.835000,0.069836,0.091795,0.194288,0.019343,0.000000,0.000026,0.000000,0.000013
0.835500,0.073477,0.091850,0.194290,0.019343,0.000000,0.000026,0.000000,0.000015
0.836000,0.077244,0.091905,0.194291,0.019343,0.000000,0.000026,0.000000,0.000035
0.836500,0.081141,0.091960,0.194287,0.019343,0.000000,0.000026,0.000000,0.000013
0.837000,0.085169,0.092015,0.194289,0.019343,0.000000,0.000026,0.000000,0.000032
0.837500,0.089331,0.092070,0.194287,0.019342,0.000000,0.000026,0.000000,0.000013
0.838000,0.093628,0.092125,0.194288,0.019342,0.000000,0.000026,0.000000,0.000014
0.838500,0.098064,0.092180,0.194289,0.019343,0.000000,0.000026,0.000000,0.000016
0.839000,0.102639,0.092235,0.194290,0.019343,0.000000,0.000026,0.000000,0.000035
0.839500,0.107357,0.092290,0.194286,0.019343,0.000000,0.000026,0.000000,0.000013
0.840000,0.112220,0.092345,0.194287,0.019343,0.000000,0.000026,0.000000,0.000015
0.840500,0.117229,0.092400,0.194289,0.019343,0.000000,0.000026,0.000000,0.000035
0.841000,0.122388,0.092455,0.194285,0.019343,0.000000,0.000026,0.000000,0.000013
0.841500,0.127697,0.092510,0.194286,0.019343,0.000000,0.000026,0.000000,0.000032
0.842000,0.133160,0.092565,0.194285,0.019342,0.000000,0.000026,0.000000,0.000013
0.842500,0.138779,0.092620,0.194286,0.019342,0.000000,0.000027,0.000000,0.000014
0.843000,0.144555,0.092675,0.194287,0.019343,0.000000,0.000027,0.000000,0.000016
0.843500,0.150491,0.092730,0.194288,0.019343,0.000000,0.000027,0.000000,0.000035
0.844000,0.156590,0.092785,0.194284,0.019343,0.000000,0.000027,0.000000,0.000013
0.844500,0.162853,0.092840,0.194285,0.019343,0.000000,0.000027,0.000000,0.000015
0.845000,0.169283,0.092895,0.194286,0.019343,0.000000,0.000027,0.000000,0.000035
0.845500,0.175882,0.092950,0.194283,0.019343,0.000000,0.000027,0.000000,0.000013
0.846000,0.182651,0.093005,0.194284,0.019343,0.000000,0.000027,0.000000,0.000032
0.846500,0.189595,0.093060,0.194283,0.019342,0.000000,0.000027,0.000000,0.000013
0.847000,0.196713,0.093115,0.194283,0.019342,0.000000,0.000027,0.000000,0.000014
0.847500,0.204009,0.093170,0.194284,0.019343,0.000000,0.000027,0.000000,0.000016
0.848000,0.211486,0.093225,0.194285,0.019343,0.000000,0.000027,0.000000,0.000035
0.848500,0.219144,0.093280,0.194281,0.019343,0.000000,0.000027,0.000000,0.000013
0.849000,0.226987,0.093335,0.194283,0.019343,0.000000,0.000027,0.000000,0.000015
0.849500,0.235016,0.093390,0.194284,0.019343,0.000000,0.000027,0.000000,0.000035
0.850000,0.243234,0.093445,0.194280,0.019343,0.000000,0.000027,0.000000,0.000013
0.850500,0.251644,0.093500,0.194282,0.019343,0.000000,0.000028,0.000000,0.000032
0.851000,0.260246,0.093555,0.194280,0.019342,0.000000,0.000028,0.000000,0.000013
0.851500,0.269044,0.093610,0.194281,0.019342,0.000000,0.000028,0.000000,0.000014
0.852000,0.278040,0.093665,0.194282,0.019343,0.000000,0.000028,0.000000,0.000016
0.852500,0.287235,0.093720,0.194283,0.019343,0.000000,0.000028,0.000000,0.000035
0.853000,0.296633,0.093775,0.194279,0.019343,0.000000,0.000028,0.000000,0.000013
0.853500,0.306235,0.093830,0.194280,0.019343,0.000000,0.000028,0.000000,0.000015
0.854000,0.316044,0.093885,0.194282,0.019343,0.000000,0.000028,0.000000,0.000035
0.854500,0.326061,0.093940,0.194278,0.019343,0.000000,0.000028,0.000000,0.000013
0.855000,0.336290,0.093995,0.194279,0.019343,0.000000,0.000028,0.000000,0.000032
0.855500,0.346732,0.094050,0.194278,0.019342,0.000000,0.000028,0.000000,0.000013
0.856000,0.357389,0.094105,0.194279,0.019342,0.000000,0.000029,0.000000,0.000014
0.856500,0.368264,0.094160,0.194280,0.019343,0.000000,0.000029,0.000000,0.000016
0.857000,0.379359,0.094215,0.194281,0.019343,0.000000,0.000029,0.000000,0.000035
0.857500,0.390676,0.094270,0.194277,0.019343,0.000000,0.000029,0.000000,0.000013
0.858000,0.402218,0.094325,0.194278,0.019343,0.000000,0.000029,0.000000,0.000015
0.858500,0.413986,0.094380,0.194279,0.019343,0.000000,0.000029,0.000000,0.000035
0.859000,0.425983,0.094435,0.194275,0.019343,0.000000,0.000029,0.000000,0.000013
0.859500,0.438211,0.094490,0.194277,0.019343,0.000000,0.000029,0.000000,0.000032
0.860000,0.450673,0.094545,0.194275,0.019342,0.000000,0.000030,0.000000,0.000013
0.860500,0.463370,0.094600,0.194276,0.019342,0.000000,0.000030,0.000000,0.000014
0.861000,0.476305,0.094655,0.194277,0.019343,0.000000,0.000030,0.000000,0.000016
0.861500,0.489481,0.094710,0.194278,0.019343,0.000000,0.000030,0.000000,0.000035
0.862000,0.502898,0.094765,0.194274,0.019343,0.000000,0.000030,0.000000,0.000013
0.862500,0.516560,0.094820,0.194276,0.019343,0.000000,0.000030,0.000000,0.000015
0.863000,0.530469,0.094875,0.194277,0.019343,0.000000,0.000030,0.000000,0.000035
0.863500,0.544627,0.094930,0.194273,0.019343,0.000000,0.000031,0.000000,0.000013
0.864000,0.559036,0.094985,0.194274,0.019343,0.000000,0.000031,0.000000,0.000032
0.864500,0.573699,0.095040,0.194272,0.019342,0.000000,0.000031,0.000000,0.000012
0.865000,0.588618,0.095095,0.194274,0.019343,0.000000,0.000031,0.000000,0.000014
0.865500,0.603795,0.095150,0.194275,0.019343,0.000000,0.000031,0.000000,0.000033
0.866000,0.619232,0.095205,0.194274,0.019342,0.000000,0.000032,0.000000,0.000014
0.866500,0.634931,0.095260,0.194275,0.019342,0.000000,0.000032,0.000000,0.000015
0.867000,0.650895,0.095315,0.194276,0.019343,0.000000,0.000032,0.000000,0.000017
0.867500,0.667127,0.095370,0.194277,0.019343,0.000000,0.000032,0.000000,0.000035
0.868000,0.683628,0.095425,0.194273,0.019343,0.000000,0.000032,0.000000,0.000013
0.868500,0.700400,0.095480,0.194274,0.019343,0.000000,0.000033,0.000000,0.000016
0.869000,0.717446,0.095535,0.194275,0.019343,0.000000,0.000033,0.000000,0.000035
0.869500,0.734768,0.095590,0.194272,0.019343,0.000000,0.000033,0.000000,0.000013
0.870000,0.752369,0.095645,0.194273,0.019343,0.000000,0.000033,0.000000,0.000032
0.870500,0.770250,0.095700,0.194272,0.019342,0.000000,0.000033,0.000000,0.000013
0.871000,0.788414,0.095755,0.194273,0.019342,0.000000,0.000034,0.000000,0.000014
0.871500,0.806864,0.095810,0.194274,0.019343,0.000000,0.000034,0.000000,0.000016
0.872000,0.825600,0.095865,0.194275,0.019343,0.000000,0.000034,0.000000,0.000035
0.872500,0.844627,0.095920,0.194271,0.019343,0.000000,0.000034,0.000000,0.000013
0.873000,0.863945,0.095975,0.194272,0.019343,0.000000,0.000035,0.000000,0.000015
0.873500,0.883558,0.096030,0.194273,0.019343,0.000000,0.000035,0.000000,0.000035
0.874000,0.903467,0.096085,0.194269,0.019343,0.000000,0.000035,0.000000,0.000013
0.874500,0.923675,0.096140,0.194271,0.019343,0.000000,0.000035,0.000000,0.000032
0.875000,0.944184,0.096195,0.194268,0.019342,0.000000,0.000036,0.000000,0.000011
0.875500,0.964996,0.096250,0.194270,0.019343,0.000000,0.000036,0.000000,0.000014
0.876000,0.986114,0.096305,0.194271,0.019343,0.000000,0.000036,0.000000,0.000033
0.876500,1.007540,0.096360,0.194268,0.019343,0.000000,0.000037,0.000000,0.000012
0.877000,1.029277,0.096415,0.194270,0.019343,0.000000,0.000037,0.000000,0.000014
0.877500,1.051325,0.096470,0.194271,0.019343,0.000000,0.000037,0.000000,0.000034
0.878000,1.073689,0.096525,0.194268,0.019343,0.000000,0.000038,0.000000,0.000012
0.878500,1.096369,0.096580,0.194270,0.019343,0.000000,0.000038,0.000000,0.000015
0.879000,1.119369,0.096635,0.194271,0.019343,0.000000,0.000038,0.000000,0.000034
0.879500,1.142691,0.096690,0.194267,0.019343,0.000000,0.000039,0.000000,0.000012
0.880000,1.166336,0.096745,0.194269,0.019343,0.000000,0.000039,0.000000,0.000031
0.880500,1.190308,0.096800,0.194268,0.019342,0.000000,0.000039,0.000000,0.000013
0.881000,1.214609,0.096855,0.194269,0.019342,0.000000,0.000040,0.000000,0.000014
0.881500,1.239240,0.096910,0.194270,0.019343,0.000000,0.000040,0.000000,0.000016
0.882000,1.264204,0.096965,0.194271,0.019343,0.000000,0.000040,0.000000,0.000035
0.882500,1.289504,0.097020,0.194267,0.019343,0.000000,0.000041,0.000000,0.000013
0.883000,1.315142,0.097075,0.194268,0.019343,0.000000,0.000041,0.000000,0.000015
0.883500,1.341120,0.097130,0.194269,0.019343,0.000000,0.000042,0.000000,0.000034
0.884000,1.367440,0.097185,0.194265,0.019343,0.000000,0.000042,0.000000,0.000013
0.884500,1.394105,0.097240,0.194267,0.019343,0.000000,0.000042,0.000000,0.000032
0.885000,1.421117,0.097295,0.194264,0.019342,0.000000,0.000043,0.000000,0.000011
0.885500,1.448479,0.097350,0.194266,0.019343,0.000000,0.000043,0.000000,0.000014
0.886000,1.476192,0.097405,0.194267,0.019343,0.000000,0.000044,0.000000,0.000033
0.886500,1.504259,0.097460,0.194264,0.019343,0.000000,0.000044,0.000000,0.000012
0.887000,1.532683,0.097515,0.194266,0.019343,0.000000,0.000045,0.000000,0.000014
0.887500,1.561465,0.097570,0.194267,0.019343,0.000000,0.000045,0.000000,0.000034
0.888000,1.590609,0.097625,0.194264,0.019343,0.000000,0.000046,0.000000,0.000012
0.888500,1.620115,0.097680,0.194265,0.019343,0.000000,0.000046,0.000000,0.000015
0.889000,1.649988,0.097735,0.194267,0.019343,0.000000,0.000047,0.000000,0.000034
0.889500,1.680229,0.097790,0.194263,0.019343,0.000000,0.000047,0.000000,0.000012
0.890000,1.710840,0.097845,0.194265,0.019343,0.000000,0.000048,0.000000,0.000031
0.890500,1.741823,0.097900,0.194264,0.019342,0.000000,0.000048,0.000000,0.000013
0.891000,1.773182,0.097955,0.194265,0.019342,0.000000,0.000049,0.000000,0.000014
0.891500,1.804919,0.098010,0.194266,0.019343,0.000000,0.000049,0.000000,0.000016
0.892000,1.837035,0.098065,0.194266,0.019343,0.000000,0.000050,0.000000,0.000035
0.892500,1.869533,0.098120,0.194263,0.019343,0.000000,0.000050,0.000000,0.000013
0.893000,1.902416,0.098175,0.194264,0.019343,0.000000,0.000051,0.000000,0.000015
0.893500,1.935686,0.098230,0.194265,0.019343,0.000000,0.000052,0.000000,0.000034
0.894000,1.969345,0.098285,0.194261,0.019343,0.000000,0.000052,0.000000,0.000013
0.894500,2.003396,0.098340,0.194263,0.019343,0.000000,0.000053,0.000000,0.000015
0.895000,2.037841,0.098395,0.194264,0.019343,0.000000,0.000053,0.000000,0.000034
0.895500,2.072683,0.098450,0.194260,0.019343,0.000000,0.000054,0.000000,0.000013
0.896000,2.107923,0.098505,0.194262,0.019343,0.000000,0.000055,0.000000,0.000032
0.896500,2.143564,0.098560,0.194260,0.019342,0.000000,0.000055,0.000000,0.000013
0.897000,2.179610,0.098615,0.194261,0.019342,0.000000,0.000056,0.000000,0.000014
