time_s,lid_angle_deg,beam_deflection_deg,input_torque_nmm,release_force_n,latch_contact_state,contact_force_n
0.0002,0.004916098833384781,7.978195667388555e-07,392.6990816987241,0.0,0.0,0.0
0.0004,0.014739107214502556,2.127843740101196e-06,392.6561806432261,-4.210792470791726e-05,0.0,0.0
0.0006000000000000001,0.029459277189776138,3.770081619486216e-06,392.57045872387533,-0.0001123049467997343,0.0,0.0
0.0008,0.049066304273330856,5.549228189641565e-06,392.4420010076145,-0.00019898022008275836,0.0,0.0
0.001,0.07354932965147404,7.3315905825512806e-06,392.2708974180467,-0.0002928813638296783,0.0,0.0
0.0012000000000000001,0.10289694245559118,9.020640097021572e-06,392.05724271619766,-0.00038695223470295643,0.0,0.0
0.0014000000000000002,0.13078934419316623,-0.03597326097779422,391.8011364806815,-0.00047609816787927216,1.0,0.0
0.0016000000000000003,0.15688008023194502,-0.09813575567350721,391.55772935737673,1.8986239845469126,1.0,0.0
0.0018000000000000004,0.17726441364864887,-0.15202512852839392,391.33004473330396,5.179483160516668,1.0,3.0259931255800008
0.0020000000000000005,0.1928722131509277,-0.198836635159405,391.1521578663311,8.023697252690221,1.0,2.7884728746762137
0.0022000000000000006,0.2045021528459292,-0.23956151641490314,391.01595412117814,10.494350366325852,1.0,2.5833123778391314
0.0024000000000000007,0.2128387585466684,-0.2750230073679229,390.91446375143505,12.643758960871759,1.0,2.4063916401448964
0.0026000000000000007,0.21843427634815243,-0.3060847613426653,390.84171314247584,14.515372359856,1.0,1.817798420753891
0.002800000000000001,0.22182715702021358,-0.3331286292521958,390.7928830379809,16.154773111846364,1.0,2.1246125558099656
0.003000000000000001,0.22343983054581623,-0.3566481529267361,390.7632745685535,17.58211483323349,1.0,2.0159774582183028
0.003200000000000001,0.22363020904490544,-0.3770550187764793,390.7492013371628,18.82344604813685,1.0,1.9222053739411455
0.003400000000000001,0.2227002948116846,-0.39469467175181305,390.74753997134576,19.900495053387463,1.0,1.8414509786067952
0.003600000000000001,0.2209037333602124,-0.4098591126629292,390.75565500391116,20.831494003933717,1.0,1.7721035108451373
0.0038000000000000013,0.21845244093463972,-0.42279733523939317,390.77133296018246,21.631854339457984,1.0,1.7127524925073314
0.004000000000000001,0.21552241681233242,-0.43372379244970516,390.7927245220602,22.31471763940303,1.0,1.6621590479318022
0.004200000000000001,0.21223157401701792,-0.44301477230234143,390.8182938061088,22.891402464791245,1.0,1.3138932363382914
0.0044,0.2087321088398589,-0.4506142952295389,390.8470118270806,23.381768828826086,1.0,1.5808541366059607
0.0046,0.20511944611014432,-0.4566722425475285,390.87755042178077,23.782862199527113,1.0,1.5506841855719824
0.0048,0.20147002306835793,-0.4613238084524359,390.9090768514796,24.10259312639962,1.0,1.5256023105617937
0.004999999999999999,0.19784422988026693,-0.46469218484396807,390.94092407541825,24.348096991011992,1.0,1.504944258027474
