time_s,lid_angle_deg,beam_deflection_deg,input_torque_nmm,release_force_n,latch_contact_state,contact_force_n
0.0002,0.003748040759717737,-1.0730859684372485,305.43261909900764,-1319.4689145077132,0.0,0.0
0.0004,0.01123711635444381,-2.8619995746035447,305.39991127312965,-1262.832771389819,0.0,0.0
0.0006000000000000001,0.022459794928661188,-5.070847914585599,305.3345567596003,-1168.4161356267662,0.0,0.0
0.0008,0.037408220321545074,-7.463841644008315,305.23662041359376,-1051.8358667680347,0.0,0.0
0.001,0.05607411374361937,-9.861160726641783,305.1061707930465,-925.5366332246286,0.0,0.0
0.0012000000000000001,0.07844877550425115,-12.132971795631445,304.94328014402566,-799.0091129169882,0.0,0.0
0.0014000000000000002,0.1045230867896569,-14.192434323317194,304.7480243856541,-679.1057495103324,0.0,0.0
0.0016000000000000003,0.13428751149108642,-15.988353243706594,304.520483094594,-570.4098780753393,0.0,0.0
0.0018000000000000004,0.16773209808284312,-17.497970978460508,304.26073948909305,-475.62351053813654,0.0,0.0
0.0020000000000000005,0.20484648154979174,-18.72024666985071,303.9688804125958,-395.94776358624307,0.0,0.0
0.0022000000000000006,0.2456198853639971,-19.669847151714798,303.6449963169228,-331.4375723963312,0.0,0.0
0.0024000000000000007,0.29004112351013034,-20.371973296827623,303.28918124502127,-281.3188397154829,0.0,0.0
0.0026000000000000007,0.3380986025592718,-20.858066029405393,302.90153281329003,-244.2614948139028,0.0,0.0
0.002800000000000001,0.3897803237907327,-21.162376725639604,302.48215219348214,-218.60612480572362,0.0,0.0
0.003000000000000001,0.4450738853615099,-21.319344614021094,302.03114409418873,-202.54498464439408,0.0,0.0
0.003200000000000001,0.5039664845229831,-21.36169651557094,301.5486167419066,-194.26041467258216,0.0,0.0
0.003400000000000001,0.5664449198844542,-21.31916915093335,301.0346818616941,-192.0251339699697,0.0,0.0
0.003600000000000001,0.6324955937231235,-21.217748701983734,300.48945465741804,-194.269675396179,0.0,0.0
0.0038000000000000013,0.7021045143400914,-21.07932397367662,299.91305379159525,-199.62252058355668,0.0,0.0
0.004000000000000001,0.7752572984619641,-20.921656258329197,299.30560136483246,-206.92840562357296,0.0,0.0
0.004200000000000001,0.8519391736876415,-20.75857907306199,298.66722289486887,-215.24991159246798,0.0,0.0
0.0044,0.9321349809798505,-20.60035285652105,297.99804729522305,-223.85692265748781,0.0,0.0
0.0046,1.0158291772009893,-20.454112318195495,297.2982068534511,-232.20790562492533,0.0,0.0
0.0048,1.1030058376928378,-20.324356562997487,296.5678372090166,-239.92629939938314,0.0,0.0
0.004999999999999999,1.1936486588996786,-20.21344374806744,295.80707733077855,-246.77464681787288,0.0,0.0
0.005199999999999999,1.2877409610343802,-20.122062465816537,295.0160694941006,-252.62848727870258,0.0,0.0
0.0053999999999999986,1.3852656907869692,-20.04966106138932,294.1949592575847,-257.4514777306196,0.0,0.0
0.005599999999999998,1.4862054240752334,-19.994823597745825,293.3438954394345,-261.27273383095616,0.0,0.0
0.005799999999999998,1.5905423688368727,-19.955587196216754,292.46303009345195,-264.16698697607745,0.0,0.0
0.0059999999999999975,1.698258367862723,-19.929700098183627,291.5525184846709,-266.2378354614676,0.0,0.0
0.006199999999999997,1.8093349016705647,-19.914823156819427,290.61251906463286,-267.60412430712853,0.0,0.0
0.006399999999999997,1.9237530914190255,-19.908679746491412,289.6431934463081,-268.38931077404936,0.0,0.0
0.0065999999999999965,2.041493701861082,-19.909160452121668,288.6447063786669,-268.7135523323245,0.0,0.0
0.006799999999999996,2.162537144336658,-19.914389550218758,287.617225720906,-268.68818128687866,0.0,0.0
0.006999999999999996,2.2868634798038063,-19.922760385141792,286.5609224163324,-268.41219599127754,0.0,0.0
0.0071999999999999955,2.4144524219079777,-19.932946429221825,285.475970465912,-267.97039373250084,0.0,0.0
0.007399999999999995,2.54528334008884,-19.943894224146295,284.36254690148496,-267.4327869914843,0.0,0.0
0.007599999999999995,2.6793352627241434,-19.954803642389038,283.2208317586533,-266.85497598807495,0.0,0.0
0.0077999999999999944,2.816586880310094,-19.965100068896188,282.05100804934585,-266.27919045820823,0.0,0.0
0.007999999999999995,2.9570165486777102,-19.97440225203659,280.85326173406435,-265.7357578699402,0.0,0.0
0.008199999999999995,3.100602292244623,-19.982488758192215,279.62778169381505,-265.24480021030763,0.0,0.0
0.008399999999999996,3.247321807301786,-19.98926521979444,278.3747597017316,-264.81800447033476,0.0,0.0
0.008599999999999997,3.397152465334545,-19.99473391248857,277.09439039439314,-264.4603512529551,0.0,0.0
0.008799999999999997,3.5500713163775197,-19.99896664326891,275.7868712428425,-264.171720452439,0.0,0.0
0.008999999999999998,3.7060550924027518,-20.002081479578756,274.45240252330916,-263.9483221849135,0.0,0.0
0.009199999999999998,3.865080210740556,-20.00422349527456,273.0911872876423,-263.7839249975287,0.0,0.0
0.009399999999999999,4.027122777532515,-20.005549444709118,271.7034313334581,-263.6708720725287,0.0,0.0
0.0096,4.192158591216063,-20.00621609021417,270.2893431740069,-263.60089011008415,0.0,0.0
0.0098,4.360163146040075,-20.006371788965026,268.849134007764,-263.56570538924774,0.0,0.0
0.01,4.531111635610916,-20.006150880369724,267.3830176877508,-263.55748780277645,0.0,0.0
0.0102,4.704978956468345,-20.00567039301219,265.8912106905896,-263.56914708375444,0.0,0.0
0.010400000000000001,4.8817397116907255,-20.005028600047655,264.37393208529784,-263.5945066090377,0.0,0.0
0.010600000000000002,5.06136821452895,-20.00430498433754,262.8314035018267,-263.6283796436878,0.0,0.0
0.010800000000000002,5.243838492068491,-20.003561221493317,261.2638490993492,-263.6665711811095,0.0,0.0
0.011000000000000003,5.429124288919007,-20.00284284381152,259.6714955343028,-263.7058260592182,0.0,0.0
0.011200000000000003,5.617199070930903,-20.002181305669364,258.05457192819136,-263.7437411400185,0.0,0.0
0.011400000000000004,5.808036028938261,-20.00159622744761,256.41330983515223,-263.77865630059193,0.0,0.0
0.011600000000000004,6.001608082527549,-20.001097647727875,254.747943209293,-263.8095360016386,0.0,0.0
0.011800000000000005,6.197887883831507,-20.00068816061441,253.058708371803,-263.8358504193021,0.0,0.0
0.012000000000000005,6.396847821347624,-20.000364855586277,251.34584397784582,-263.85746263998675,0.0,0.0
0.012200000000000006,6.598460023780589,-20.000121010947172,249.60959098323661,-263.87452627736764,0.0,0.0
0.012400000000000007,6.8026963639081455,-19.999947518826,247.85019261091034,-263.8873960942183,0.0,0.0
0.012600000000000007,7.0095284624696985,-19.999834040241904,246.0678943171859,-263.89655279265025,0.0,0.0
0.012800000000000008,7.218927692077137,-19.999769903645454,244.26294375783164,-263.9025420512173,0.0,0.0
0.013000000000000008,7.430865181147191,-19.999744770365865,242.43559075393694,-263.90592710102936,0.0,0.0
0.013200000000000009,7.645311817854785,-19.999749096356986,240.58608725759598,-263.9072536042748,0.0,0.0
0.013400000000000009,7.862238254106732,-19.99977442235579,238.71468731740813,-263.9070252838425,0.0,0.0
0.01360000000000001,8.08161490953518,-19.99981352480482,236.82164704380114,-263.9056886091162,0.0,0.0
0.01380000000000001,8.303411975510206,-19.999860458325784,234.90722457418136,-263.9036248304774,0.0,0.0
0.01400000000000001,8.527599419170926,-19.99991051775218,232.97168003791774,-263.901147737599,0.0,0.0
0.014200000000000011,8.754146987474536,-19.999960144223,231.0152755211633,-263.89850566331853,0.0,0.0
0.014400000000000012,8.983024211262654,-20.0000067959981,229.0382750315209,-263.89588643989526,0.0,0.0
0.014600000000000012,9.214200409344356,-20.00004880077879,227.04094446255766,-263.8934242172133,0.0,0.0
0.014800000000000013,9.447644692595297,-20.000085202622262,225.0235515581735,-263.89120725711825,0.0,0.0
0.015000000000000013,9.683325968072312,-20.000115613173335,222.9863658768299,-263.88928601308237,0.0,0.0
0.015200000000000014,9.921212943142862,-20.000140073989716,220.9296587556431,-263.8876809820099,0.0,0.0
0.015400000000000014,10.161274129628742,-20.00015893424953,218.85370327434768,-263.88638997053636,0.0,0.0
0.015600000000000015,10.403477847963414,-20.00017274610674,216.75877421913634,-263.8853945494746,0.0,0.0
0.015800000000000015,10.647792231362386,-20.000182178380392,214.64514804637986,-263.884665576825,0.0,0.0
0.016000000000000014,10.894185230005984,-20.00018794808858,212.51310284623392,-263.8841677531498,0.0,0.0
0.016200000000000013,11.142624615233952,-20.000190768516987,210.36291830613757,-263.8838632351257,0.0,0.0
0.016400000000000012,11.39307798375125,-20.000191311990687,208.19487567420825,-263.88371437642144,0.0,0.0
0.01660000000000001,11.645512761844428,-20.000190185240474,206.00925772253947,-263.8836856925555,0.0,0.0
0.01680000000000001,11.89989620960801,-20.00018791516806,203.80634871040587,-263.8837451610305,0.0,0.0
0.017000000000000008,12.156195425180243,-20.000184942869794,201.58643434738113,-263.88386497262985,0.0,0.0
0.017200000000000007,12.414377348987644,-20.0001816239332,199.349801756374,-263.88402184683656,0.0,0.0
0.017400000000000006,12.674408767997702,-20.00017823323857,197.0967394365879,-263.88419701618295,0.0,0.0
0.017600000000000005,12.936256319979176,-20.000174972749843,194.82753722640865,-263.8843759728298,0.0,0.0
0.017800000000000003,13.199886497769374,-20.000171981041987,192.54248626622677,-263.8845480573706,0.0,0.0
0.018000000000000002,13.465265653547803,-20.000169343568697,190.24187896119832,-263.88470595599125,0.0,0.0
0.0182,13.732360003115629,-20.00016710291276,187.92600894395002,-263.884845158552,0.0,0.0
0.0184,14.001135630180315,-20.000165268473975,185.59517103723442,-263.8849634175864,0.0,0.0
0.0186,14.271558490644887,-20.000163825231922,183.24966121653884,-263.88506023698443,0.0,0.0
0.018799999999999997,14.543594416901222,-20.000162741371746,180.88977657265482,-263.8851364095054,0.0,0.0
0.018999999999999996,14.817209122126762,-20.000161974681358,178.51581527421206,-263.88519361429786,0.0,0.0
0.019199999999999995,15.092368204584094,-20.000161477719953,176.12807653018237,-263.8852340792632,0.0,0.0
0.019399999999999994,15.36903715192281,-20.000161201823616,173.72686055235886,-263.8852603082682,0.0,0.0
0.019599999999999992,15.647181345483087,-20.000161100057923,171.31246851781515,-263.8852748697338,0.0,0.0
0.01979999999999999,15.926766064600354,-20.000161129253133,168.88520253134953,-263.8852802408005,0.0,0.0
0.01999999999999999,16.20775649091056,-20.000161251269066,166.4453655879196,-263.8852786999135,0.0,0.0
0.02019999999999999,16.490117712655426,-20.000161433636844,163.9932615350718,-263.8852722600642,0.0,0.0
0.020399999999999988,16.77381472898712,-20.000161649717132,161.52919503537098,-263.88526263491974,0.0,0.0
0.020599999999999986,17.058812454271816,-20.000161878501416,159.05347152883488,-263.8852512304708,0.0,0.0
0.020799999999999985,17.345075722391563,-20.000162104166655,156.56639719537873,-263.8852391555209,0.0,0.0
0.020999999999999984,17.632569291043918,-20.000162315476103,154.06827891727428,-263.88522724519015,0.0,0.0
0.021199999999999983,17.921257846038785,-20.000162505101358,151.55942424162834,-263.88521609254025,0.0,0.0
0.02139999999999998,18.21110600559196,-20.000162668924084,149.04014134288573,-263.88520608435505,0.0,0.0
0.02159999999999998,18.502078324614757,-20.00016280536049,146.51073898536134,-263.8851974379952,0.0,0.0
0.02179999999999998,18.79413929899926,-20.000162914738464,143.9715264858058,-263.8851902370516,0.0,0.0
0.021999999999999978,19.087253369898622,-20.00016299874613,141.4228136760096,-263.88518446421784,0.0,0.0
0.022199999999999977,19.381384928001918,-20.000163059961373,138.8649108654506,-263.88518003039763,0.0,0.0
0.022399999999999975,19.676498317802945,-20.00016310146505,136.29812880398887,-263.8851767995334,0.0,0.0
0.022599999999999974,19.972557841862606,-20.000163126535217,133.72277864461415,-263.88517460902096,0.0,0.0
0.022799999999999973,20.26952776506416,-20.000163138416188,131.13917190624994,-263.8851732858487,0.0,0.0
0.022999999999999972,20.56737231886102,-20.000163140153884,128.547620436619,-263.88517265878585,0.0,0.0
0.02319999999999997,20.86605570551644,-20.000163134487796,125.94843637517475,-263.8851725670726,0.0,0.0
0.02339999999999997,21.165542102334708,-20.000163123789612,123.34193211610253,-263.88517286612137,0.0,0.0
0.023599999999999968,21.46579566588325,-20.000163110038653,120.72842027139602,-263.88517343075836,0.0,0.0
0.023799999999999967,21.766780536205207,-20.000163094825265,118.108213634012,-263.8851741565167,0.0,0.0
0.023999999999999966,22.068460841022024,-20.000163079374122,115.48162514110882,-263.8851749594604,0.0,0.0
0.024199999999999965,22.370800699925457,-20.000163064580637,112.84896783737206,-263.88517577495276,0.0,0.0
0.024399999999999963,22.673764228558678,-20.00016305105487,110.21055483843203,-263.8851765557344,0.0,0.0
0.024599999999999962,22.977315542785824,-20.000163039168495,107.56669929437714,-263.8851772696076,0.0,0.0
0.02479999999999996,23.28141876284972,-20.000163029101426,104.91771435336733,-263.8851778969558,0.0,0.0
0.02499999999999996,23.586038017517133,-20.000163020885715,102.26391312535138,-263.8851784282832,0.0,0.0
0.02519999999999996,23.891137448211182,-20.000163014445135,99.60560864589269,-263.8851788618981,0.0,0.0
0.025399999999999957,24.196681213130518,-20.000163009629507,96.94311384010696,-263.88517920182375,0.0,0.0
0.025599999999999956,24.50263349135464,-20.000163006243397,94.27674148671599,-263.88517945598664,0.0,0.0
0.025799999999999955,24.80895848693512,-20.000163004069268,91.60680418222164,-263.8851796347013,0.0,0.0
0.025999999999999954,25.115620432972108,-20.00016300288529,88.93361430520343,-263.88517974944926,0.0,0.0
0.026199999999999952,25.422583595675857,-20.00016300247847,86.25748398074413,-263.88517981193814,0.0,0.0
0.02639999999999995,25.729812278412684,-20.000163002653593,83.57872504498637,-263.88517983340967,0.0,0.0
0.02659999999999995,26.03727082573505,-20.000163003238743,80.89764900982502,-263.8851798241668,0.0,0.0
0.02679999999999995,26.344923627395307,-20.00016300408802,78.21456702773798,-263.88517979328327,0.0,0.0
0.026999999999999948,26.6527351223427,-20.00016300508209,75.5297898567597,-263.8851797484596,0.0,0.0
0.027199999999999946,26.960669802703215,-20.00016300612718,72.84362782560075,-263.88517969599377,0.0,0.0
0.027399999999999945,27.26869221774187,-20.00016300715297,70.15639079891712,-263.885179640835,0.0,0.0
0.027599999999999944,27.576766977807075,-20.000163008109812,67.46838814273259,-263.88517958669524,0.0,0.0
0.027799999999999943,27.88485875825665,-20.00016300896562,64.7799286900179,-263.8851795361943,0.0,0.0
0.02799999999999994,28.19293230336511,-20.0001630097027,62.091320706429585,-263.8851794910257,0.0,0.0
0.02819999999999994,28.50095243021185,-20.000163010314658,59.402871856212656,-263.88517945212374,0.0,0.0
0.02839999999999994,28.80888403254985,-20.0001630108036,56.714889168269586,-263.88517941982536,0.0,0.0
0.028599999999999938,29.11669208465456,-20.000163011177655,54.02767900239957,-263.88517939401936,0.0,0.0
0.028799999999999937,29.424341645152513,-20.00016301144883,51.341547015710866,-263.88517937427736,0.0,0.0
0.028999999999999936,29.731797860829435,-20.00016301163131,48.65679812920948,-263.88517935996504,0.0,0.0
0.029199999999999934,30.039025970417367,-20.000163011740078,45.97373649456743,-263.88517935033383,0.0,0.0
0.029399999999999933,30.345991308360567,-20.00016301178988,43.292665461073746,-263.8851793445933,0.0,0.0
0.029599999999999932,30.652659308559752,-20.00016301179451,40.61388754277079,-263.885179341965,0.0,0.0
0.02979999999999993,30.958995508094397,-20.000163011766336,37.93770438577959,-263.8851793417205,0.0,0.0
0.02999999999999993,31.264965550922753,-20.000163011716033,35.26441673581665,-263.88517934320754,0.0,0.0
0.03019999999999993,31.570535191559234,-20.00016301165248,32.594324405905205,-263.8851793458625,0.0,0.0
0.030399999999999927,31.875670298728863,-20.000163011582785,29.92772624428397,-263.88517934921674,0.0,0.0
0.030599999999999926,32.180336858998466,-20.000163011512406,27.264920102516076,-263.88517935289514,0.0,0.0
0.030799999999999925,32.484500980384276,-20.000163011445302,24.606202803800937,-263.8851793566097,0.0,0.0
0.030999999999999923,32.788128895935664,-20.00016301138417,21.95187011149191,-263.8851793601511,0.0,0.0
0.031199999999999922,33.091186967294696,-20.000163011330617,19.302216697822395,-263.88517936337786,0.0,0.0
0.03139999999999992,33.39364168823119,-20.000163011285398,16.657536112842873,-263.8851793662043,0.0,0.0
0.03159999999999992,33.695459688153,-20.000163011248617,14.018120753571617,-263.8851793685908,0.0,0.0
0.03179999999999992,33.99660773559122,-20.000163011219882,11.38426183336183,-263.8851793705321,0.0,0.0
0.03199999999999992,34.29705274166007,-20.000163011198495,8.756249351487334,-263.8851793720487,0.0,0.0
0.032199999999999916,34.59676176349111,-20.00016301118355,6.134372062949478,-263.8851793731773,0.0,0.0
0.032399999999999915,34.89570200764159,-20.00016301117405,3.5189174485078523,-263.88517937396625,0.0,0.0
0.032599999999999914,35.1938408334766,-20.000163011168983,0.9101716849370667,-263.88517937446767,0.0,0.0
0.03279999999999991,35.491145756524766,-20.000163011167384,-1.691580384488356,-263.885179374735,0.0,0.0
0.03299999999999991,35.78758445180732,-20.000163011168368,-4.286055279277834,-263.88517937481936,0.0,0.0
0.03319999999999991,36.083124757140084,-20.000163011171164,-6.872970910776155,-263.88517937476763,0.0,0.0
0.03339999999999991,36.37773467640837,-20.00016301117511,-9.452046610979203,-263.88517937461995,0.0,0.0
0.03359999999999991,36.67138238281438,-20.000163011179684,-12.023003161112378,-263.88517937441145,0.0,0.0
0.033799999999999907,36.964036222096844,-20.000163011184455,-14.585562819969589,-263.8851793741703,0.0,0.0
0.033999999999999905,37.25566471572286,-20.000163011189112,-17.13944935201028,-263.8851793739185,0.0,0.0
0.034199999999999904,37.54623656405139,-20.000163011193447,-19.684388055212885,-263.8851793736725,0.0,0.0
0.0343999999999999,37.835720649468534,-20.000163011197305,-22.220105788682165,-263.88517937344403,0.0,0.0
0.0345999999999999,38.124086039493996,-20.00016301120062,-24.746331000008947,-263.8851793732402,0.0,0.0
0.0347999999999999,38.41130198985886,-20.000163011203366,-27.26279375237994,-263.8851793730652,0.0,0.0
